TransFactor	Target
ARNT2	GABBR1
ARNT2	GAD2
ARNT2	GALE
ARNT2	GALNS
ARNT2	GAR1
ARNT2	GCC2
ARNT2	GGA2
ARNT2	GIGYF2
ARNT2	GLRB
ARNT2	GLYR1
ARNT2	GNB2
ARNT2	GNG10
ARNT2	GNG13
ARNT2	GNPDA2
ARNT2	GORASP1
ARNT2	GPC5
ARNT2	GPHN
ARNT2	GPM6B
ARNT2	GPR176
ARNT2	GPRASP1
ARNT2	GPRASP2
ARNT2	GPRIN2
ARNT2	GPS2
ARNT2	GPX1
ARNT2	GRID1
ARNT2	GRIK4
ARNT2	GRIN2B
ARNT2	GRIP2
ARNT2	GRM4
ARNT2	GSDMD
ARNT2	GTF2A1
ARNT2	GTF2E2
ARNT2	H2AFY
ARNT2	H2AFZ
ARNT2	HAS1
ARNT2	HDAC3
ARNT2	HDAC4
ARNT2	HDGF
ARNT2	HECW2
ARNT2	HEXA
ARNT2	HIPK3
ARNT2	HK1
ARNT2	HLA-DMA
ARNT2	HM13
ARNT2	HMGB2
ARNT2	HMGN2
ARNT2	HMGN4
ARNT2	HMHA1
ARNT2	HMOX1
ARNT2	HN1L
ARNT2	HNRNPD
ARNT2	HNRNPF
ARNT2	HNRNPL
ARNT2	HNRNPM
ARNT2	HOMER3
ARNT2	HOOK2
ARNT2	HOXA9
ARNT2	HOXB7
ARNT2	HOXC5
