TransFactor	Target
ATF2	CNOT6L
ATF2	CNOT8
ATF2	CNST
ATF2	COG3
ATF2	COMMD2
ATF2	COMMD4
ATF2	COMMD5
ATF2	COMMD8
ATF2	COMTD1
ATF2	COPB1
ATF2	COPE
ATF2	COPG1
ATF2	COPS2
ATF2	COQ4
ATF2	CORO1B
ATF2	COX4I1
ATF2	COX5A
ATF2	COX5B
ATF2	COX6A1
ATF2	COX8A
ATF2	CPD
ATF2	CPNE3
ATF2	CRBN
ATF2	CREB1
ATF2	CREBRF
ATF2	CREBZF
ATF2	CRK
ATF2	CSNK1A1
ATF2	CSNK1G3
ATF2	CSPP1
ATF2	CTAGE5
ATF2	CTDSPL2
ATF2	CTNNAL1
ATF2	CTR9
ATF2	CTSA
ATF2	CTTNBP2NL
ATF2	CUEDC2
ATF2	CUL2
ATF2	CUL3
ATF2	CUL4B
ATF2	CUL5
ATF2	CUTA
ATF2	CWC22
ATF2	CWC27
ATF2	CWF19L2
ATF2	CYB561D2
ATF2	CYP20A1
ATF2	DAAM1
ATF2	DAPK3
ATF2	DARS
ATF2	DBT
ATF2	DCAF10
ATF2	DCAF16
ATF2	DCAF17
ATF2	DCK
ATF2	DCLRE1A
ATF2	DCP1A
ATF2	DCP2
ATF2	DCXR
ATF2	DDA1
ATF2	DDRGK1
ATF2	DDX17
ATF2	DDX18
ATF2	DDX21
ATF2	DDX3X
ATF2	DDX46
ATF2	DDX50
ATF2	DDX54
ATF2	DDX6
ATF2	DEDD2
ATF2	DEK
ATF2	DENND1B
ATF2	DENND4A
ATF2	DENND4C
ATF2	DENND6A
ATF2	DENR
ATF2	DESI2
ATF2	DGAT1
ATF2	DGCR14
ATF2	DGCR6
ATF2	DGCR6L
ATF2	DHX15
ATF2	DHX29
ATF2	DHX36
ATF2	DHX40
ATF2	DICER1
ATF2	DIS3
ATF2	DMAP1
ATF2	DMTF1
ATF2	DNAAF2
ATF2	DNAJB14
ATF2	DNAJB4
ATF2	DNAJC10
ATF2	DNAJC24
ATF2	DNAJC27
ATF2	DNAL1
ATF2	DNLZ
ATF2	DNM2
ATF2	DOPEY1
ATF2	DPM3
ATF2	DPP8
ATF2	DPY19L3
