sample	StromalScore	ImmuneScore	ESTIMATEScore
TCGA-55-6979-01	669.826645	1853.799296	2523.625941
TCGA-55-6980-01	391.1822822	1084.663181	1475.845463
TCGA-55-6981-01	-527.3222158	-70.33216851	-597.6543843
TCGA-55-6982-01	572.7393862	641.1216408	1213.861027
TCGA-55-6983-01	99.89067984	838.9395678	938.8302477
TCGA-55-6984-01	-1286.522974	-128.4621274	-1414.985101
TCGA-55-6985-01	191.9099853	849.3441561	1041.254141
TCGA-55-6986-01	-687.2781614	317.38989	-369.8882714
TCGA-55-6987-01	201.6258277	2052.587753	2254.21358
TCGA-55-7227-01	399.8105359	1036.973268	1436.783804
TCGA-55-7281-01	290.3481177	1176.504447	1466.852564
TCGA-55-7283-01	-648.4165735	291.1510983	-357.2654752
TCGA-55-7284-01	-66.00510536	701.5611141	635.5560088
TCGA-55-7570-01	-1136.777558	-1206.79318	-2343.570738
TCGA-55-7573-01	-132.3065251	793.7828869	661.4763617
TCGA-55-7574-01	688.4022213	1421.173804	2109.576026
TCGA-55-7576-01	-178.3442841	326.8309359	148.4866518
TCGA-55-7724-01	345.3581987	1070.326446	1415.684645
TCGA-55-7725-01	-561.519971	1056.891316	495.3713451
TCGA-55-7726-01	520.0439335	203.5909972	723.6349308
TCGA-55-7727-01	-699.9925148	518.9737267	-181.0187882
TCGA-55-7728-01	-403.6243855	1929.112631	1525.488245
TCGA-55-7815-01	476.7350871	780.9123669	1257.647454
TCGA-55-7816-01	1391.800638	1220.334231	2612.134869
TCGA-55-7903-01	-956.2314096	333.876015	-622.3553946
TCGA-55-7907-01	-76.91866715	622.3177573	545.3990901
TCGA-55-7910-01	-815.96385	-487.0363985	-1303.000249
TCGA-55-7911-01	-592.9874933	1113.90211	520.9146165
TCGA-55-7913-01	-1832.318554	-779.8906116	-2612.209166
TCGA-55-7914-01	-452.9457374	275.4849929	-177.4607445
TCGA-55-7994-01	-657.4680173	1161.44065	503.9726323
TCGA-55-7995-01	-339.6228073	1414.259469	1074.636662
TCGA-55-8085-01	-553.3147035	800.1277661	246.8130626
TCGA-55-8087-01	-695.6372278	-163.00421	-858.6414378
TCGA-55-8089-01	275.8898588	1966.424023	2242.313881
TCGA-55-8090-01	-351.3620852	313.476892	-37.88519326
TCGA-55-8091-01	615.1468937	898.2498125	1513.396706
TCGA-55-8092-01	-203.9512221	961.3561293	757.4049072
TCGA-55-8094-01	-2213.999943	-1365.716145	-3579.716088
TCGA-55-8096-01	660.4961397	762.02273	1422.51887
TCGA-55-8097-01	-396.9373762	185.9782707	-210.9591054
TCGA-55-8203-01	-372.857193	458.3233414	85.46614837
TCGA-55-8204-01	-508.8027251	397.0732929	-111.7294322
TCGA-55-8205-01	354.2003409	1682.999231	2037.199572
TCGA-55-8206-01	12.614117	1400.847452	1413.461569
TCGA-55-8207-01	617.4297961	748.7434599	1366.173256
TCGA-55-8208-01	902.1522895	1970.405286	2872.557576
TCGA-55-8299-01	940.3896585	1584.639862	2525.029521
TCGA-55-8301-01	308.9147704	1595.503282	1904.418053
TCGA-55-8302-01	-800.9448978	284.9175827	-516.0273152
TCGA-55-8505-01	-189.0046087	-660.3276839	-849.3322925
TCGA-55-8506-01	-406.5272707	338.7572837	-67.76998699
TCGA-55-8507-01	-578.2846484	-151.4282865	-729.7129349
TCGA-55-8508-01	-381.8966072	273.7302488	-108.1663583
TCGA-55-8510-01	287.9429965	1322.37717	1610.320167
TCGA-55-8511-01	192.5332064	864.5167868	1057.049993
TCGA-55-8512-01	-900.7233132	-202.4928041	-1103.216117
TCGA-55-8513-01	247.8114985	1291.90209	1539.713589
TCGA-55-8514-01	-765.4967736	177.6478709	-587.8489027
TCGA-55-8614-01	-297.4328284	-202.3589245	-499.7917529
TCGA-55-8615-01	-989.5806153	-677.4603436	-1667.040959
TCGA-55-8616-01	-712.04366	-177.863338	-889.9069981
TCGA-55-8619-01	243.2620138	1646.463301	1889.725314
TCGA-55-8620-01	-1290.583996	-29.45589391	-1320.03989
TCGA-55-8621-01	628.0016854	1612.123168	2240.124854
TCGA-55-A48X-01	-213.5823056	1003.413059	789.8307533
TCGA-55-A48Y-01	168.0305925	-54.19212542	113.8384671
TCGA-55-A48Z-01	209.7282656	329.5005652	539.2288307
TCGA-55-A490-01	-86.82771664	225.9097582	139.0820416
TCGA-55-A491-01	-155.2770925	698.8214107	543.5443182
TCGA-55-A492-01	-1096.214118	-281.4512575	-1377.665375
TCGA-55-A493-01	-256.9045781	1086.967984	830.0634061
TCGA-55-A494-01	-1604.942651	-1372.458318	-2977.400968
TCGA-55-A4DF-01	-680.8710992	644.7443061	-36.12679316
TCGA-55-A4DG-01	-814.8545396	425.1545113	-389.7000283
TCGA-55-A57B-01	-81.04603657	451.8280999	370.7820633
TCGA-62-8394-01	-798.8234875	-64.44061806	-863.2641055
TCGA-62-8395-01	2.214524614	-273.6951048	-271.4805802
TCGA-62-8397-01	-544.8001192	420.7874276	-124.0126915
TCGA-62-8398-01	-516.8484352	236.5214238	-280.3270114
TCGA-62-8399-01	-380.7482286	-359.0749734	-739.823202
TCGA-62-8402-01	-1067.863967	815.9459507	-251.9180158
TCGA-62-A46O-01	-1962.889505	-1487.725437	-3450.614943
TCGA-62-A46P-01	-917.2043132	-504.2527001	-1421.457013
TCGA-62-A46R-01	-433.3809166	701.6458567	268.2649401
TCGA-62-A46S-01	-778.7933976	172.6899669	-606.1034307
TCGA-62-A46U-01	-221.743517	2004.161776	1782.418259
TCGA-62-A46V-01	-238.2091191	-241.9356966	-480.1448157
TCGA-62-A46Y-01	-579.4697452	985.7284883	406.2587432
TCGA-62-A470-01	-985.8755461	-304.4359456	-1290.311492
TCGA-62-A471-01	-1715.243707	-610.4000865	-2325.643793
TCGA-62-A472-01	-1005.313239	361.6687067	-643.6445318
TCGA-64-1676-01	214.2918453	1217.137766	1431.429611
TCGA-64-1677-01	-1198.132204	305.206051	-892.9261532
TCGA-64-1678-01	-1395.24907	-1031.1006	-2426.34967
TCGA-64-1679-01	699.5864762	447.4735466	1147.060023
TCGA-64-1680-01	-1253.707684	-214.4361206	-1468.143805
TCGA-64-1681-01	-187.2512542	489.4763709	302.2251168
TCGA-64-5774-01	-993.3419985	-952.8484726	-1946.190471
TCGA-64-5775-01	-478.6453179	-47.27392678	-525.9192447
TCGA-64-5778-01	-818.5093384	1335.840485	517.3311466
TCGA-64-5779-01	32.65113854	259.8127053	292.4638439
TCGA-64-5781-01	-427.2742268	873.1501972	445.8759704
TCGA-64-5815-01	1080.156215	993.1774196	2073.333634
TCGA-67-3770-01	-472.5759171	740.8830288	268.3071117
TCGA-67-3771-01	5.293814339	590.7984108	596.0922251
TCGA-67-3772-01	414.2151894	696.0860819	1110.301271
TCGA-67-3773-01	59.84968197	1038.197081	1098.046763
TCGA-67-3774-01	-301.7779689	638.6804982	336.9025293
TCGA-67-4679-01	35.61344469	696.322674	731.9361187
TCGA-67-6215-01	-1136.383756	235.0488142	-901.3349413
TCGA-67-6216-01	-623.1173811	824.191364	201.0739829
TCGA-67-6217-01	-250.2299958	759.2215095	508.9915137
TCGA-69-7760-01	-985.3079503	-826.1781876	-1811.486138
TCGA-69-7761-01	58.16707745	1330.439459	1388.606536
TCGA-69-7763-01	277.6507137	98.80104018	376.4517539
TCGA-69-7764-01	-720.1813379	-133.2523116	-853.4336496
TCGA-69-7765-01	695.124602	597.4193804	1292.543982
TCGA-69-7973-01	-490.5970886	-570.7102223	-1061.307311
TCGA-69-7974-01	179.1549694	1085.376175	1264.531144
TCGA-69-7978-01	627.4365664	1683.574948	2311.011514
TCGA-69-7979-01	-550.4306207	-629.8263989	-1180.25702
TCGA-69-7980-01	-125.5289618	609.2833781	483.7544163
TCGA-69-8253-01	-1026.305207	-83.86147575	-1110.166683
TCGA-69-8254-01	-823.0961773	570.8109453	-252.285232
TCGA-69-8255-01	-1229.735266	853.7923945	-375.9428715
TCGA-69-8453-01	186.4326222	1695.073126	1881.505748
TCGA-69-A59K-01	-642.9216611	276.2917214	-366.6299398
TCGA-71-6725-01	-1277.584735	-275.8062036	-1553.390938
TCGA-71-8520-01	84.77634305	-118.600004	-33.82366099
TCGA-73-4658-01	991.9297088	1412.642807	2404.572516
TCGA-73-4659-01	136.9790777	259.5646828	396.5437605
TCGA-73-4662-01	-260.1915989	857.3987394	597.2071405
TCGA-73-4666-01	-389.9393801	1290.978259	901.0388789
TCGA-73-4668-01	-379.6145978	-254.6505996	-634.2651974
TCGA-73-4670-01	-407.6910395	-258.7746899	-666.4657294
TCGA-73-4675-01	-144.6119638	-69.4628872	-214.0748511
TCGA-73-4676-01	-576.4279742	81.71696417	-494.71101
TCGA-73-4677-01	-790.401996	128.5606203	-661.8413757
TCGA-73-7498-01	-145.1783725	204.972395	59.79402251
TCGA-73-7499-01	-410.0749387	1167.755634	757.6806956
TCGA-73-A9RS-01	-1408.090361	-588.5505131	-1996.640874
TCGA-75-5122-01	489.7522488	2728.908493	3218.660742
TCGA-75-5125-01	-55.08543144	978.3831829	923.2977515
TCGA-75-5126-01	317.0424301	1667.328181	1984.370612
TCGA-75-5146-01	-551.6403511	556.5193371	4.878986037
TCGA-75-5147-01	-223.213111	636.7828395	413.5697285
TCGA-75-6203-01	452.9032272	1681.338895	2134.242122
TCGA-75-6205-01	1009.140632	2006.360481	3015.501113
TCGA-75-6206-01	-158.7250198	183.5228782	24.79785841
TCGA-75-6207-01	-972.8087248	-226.5926315	-1199.401356
TCGA-75-6211-01	-489.5737374	-527.6374534	-1017.211191
TCGA-75-6212-01	-313.4058115	1050.499014	737.0932022
TCGA-75-6214-01	-1413.813629	-479.9011454	-1893.714774
TCGA-75-7025-01	33.3710303	740.2279066	773.5989369
TCGA-75-7027-01	-89.86642536	-515.5352863	-605.4017117
TCGA-75-7030-01	516.9031729	735.1972578	1252.100431
TCGA-75-7031-01	-856.0367699	399.4220537	-456.6147162
TCGA-78-7143-01	-1137.138561	264.6101301	-872.5284311
TCGA-78-7145-01	-352.0189612	-13.38437822	-365.4033394
TCGA-78-7146-01	-1025.900416	-227.1286855	-1253.029102
TCGA-78-7147-01	-1301.526279	-57.75985864	-1359.286137
TCGA-78-7148-01	-873.930681	-29.05467868	-902.9853597
TCGA-78-7149-01	-542.2988981	-585.3833059	-1127.682204
TCGA-78-7150-01	-459.9056062	-818.8744362	-1278.780042
TCGA-78-7152-01	-598.322255	491.095769	-107.226486
TCGA-78-7153-01	-1066.663207	-411.5338172	-1478.197025
TCGA-78-7154-01	-874.0668277	-594.7906472	-1468.857475
TCGA-78-7155-01	-1517.107442	-1115.959727	-2633.067169
TCGA-78-7156-01	-1153.331718	-688.1344648	-1841.466183
TCGA-78-7158-01	-1100.713838	-377.8382521	-1478.552091
TCGA-78-7159-01	-410.0291293	-347.9679635	-757.9970928
TCGA-78-7160-01	235.5325253	1065.824077	1301.356603
TCGA-78-7161-01	-666.8321789	-977.257765	-1644.089944
TCGA-78-7162-01	-115.0761522	560.8928538	445.8167017
TCGA-78-7163-01	-2239.068498	-649.3918129	-2888.46031
TCGA-78-7166-01	-1430.115145	-265.6810257	-1695.796171
TCGA-78-7167-01	-1089.87817	-827.27425	-1917.15242
TCGA-78-7220-01	-1169.965045	-849.0281622	-2018.993208
TCGA-78-7535-01	-538.1404321	742.0897833	203.9493512
TCGA-78-7536-01	-787.2923827	172.6221216	-614.6702611
TCGA-78-7537-01	-383.2905825	-215.4643781	-598.7549606
TCGA-78-7539-01	-616.4120516	1000.829639	384.4175878
TCGA-78-7540-01	-1167.289184	-14.3003453	-1181.589529
TCGA-78-7542-01	-1722.540668	-128.2721973	-1850.812865
TCGA-78-7633-01	-968.7049533	-774.0813287	-1742.786282
TCGA-78-8640-01	-1126.128566	14.23080911	-1111.897757
TCGA-78-8648-01	1526.398721	1942.97735	3469.376071
TCGA-78-8655-01	-311.244647	768.0673994	456.8227524
TCGA-78-8660-01	-392.4031577	1150.880213	758.4770552
TCGA-78-8662-01	-1391.77483	-899.5282878	-2291.303118
TCGA-80-5607-01	-598.3074726	674.2921799	75.98470731
TCGA-80-5608-01	-1106.829855	-156.0133571	-1262.843212
TCGA-80-5611-01	-588.2604959	1071.755254	483.4947585
TCGA-83-5908-01	-122.2999823	1307.34698	1185.046998
TCGA-86-6562-01	339.7003496	126.379944	466.0802936
TCGA-86-6851-01	19.18804115	1715.938476	1735.126517
TCGA-86-7701-01	258.591913	994.1033176	1252.695231
TCGA-86-7711-01	172.0726842	759.4302584	931.5029427
TCGA-86-7713-01	-1430.025363	-1016.335217	-2446.36058
TCGA-86-7714-01	-384.3593733	418.1400144	33.78064112
TCGA-86-7953-01	-255.5191252	817.1035071	561.5843819
TCGA-86-7954-01	94.60416145	1220.967589	1315.571751
TCGA-86-7955-01	-2113.226656	-1373.735931	-3486.962586
TCGA-86-8054-01	-1032.718668	-1040.373339	-2073.092008
TCGA-86-8055-01	849.8071955	446.6878478	1296.495043
TCGA-86-8056-01	-399.1905977	345.7028797	-53.48771795
TCGA-86-8073-01	-5.658210023	70.72796636	65.06975633
TCGA-86-8074-01	297.890957	405.5175518	703.4085088
TCGA-86-8075-01	720.344842	468.7264117	1189.071254
TCGA-86-8076-01	-254.7478836	1346.187773	1091.439889
TCGA-86-8278-01	40.78055878	270.8318467	311.6124055
TCGA-86-8279-01	-105.86663	-347.5322769	-453.398907
TCGA-86-8280-01	282.9011472	1101.311602	1384.212749
TCGA-86-8281-01	-742.3942754	-304.6829602	-1047.077236
TCGA-86-8358-01	-901.801088	-688.4830806	-1590.284169
TCGA-86-8359-01	-729.5349835	679.1856665	-50.34931696
TCGA-86-8585-01	-411.6688786	1146.219939	734.5510607
TCGA-86-8668-01	404.4140367	616.8804391	1021.294476
TCGA-86-8669-01	-666.5801622	265.1593953	-401.4207669
TCGA-86-8671-01	1057.323168	2366.292066	3423.615235
TCGA-86-8672-01	102.7879608	884.9836635	987.7716243
TCGA-86-8673-01	-490.1279735	56.65586608	-433.4721074
TCGA-86-8674-01	-1448.429679	-919.4202693	-2367.849948
TCGA-86-A456-01	-145.3930278	720.0788912	574.6858634
TCGA-86-A4D0-01	-1546.40763	-721.789273	-2268.196903
TCGA-86-A4JF-01	-720.559533	666.7632336	-53.79629938
TCGA-86-A4P7-01	134.27771	988.8829019	1123.160612
TCGA-86-A4P8-01	550.8241475	1936.51701	2487.341157
TCGA-91-6828-01	255.2971864	1071.41546	1326.712647
TCGA-91-6829-01	792.8720926	-102.6713111	690.2007815
TCGA-91-6830-01	353.8284731	654.7703315	1008.598805
TCGA-91-6831-01	271.4712343	205.8519339	477.3231682
TCGA-91-6835-01	597.8707185	1866.835133	2464.705852
TCGA-91-6836-01	-1393.431746	-518.1645796	-1911.596325
TCGA-91-6840-01	-645.0218572	176.3285022	-468.693355
TCGA-91-6847-01	-2127.004209	-1408.216176	-3535.220385
TCGA-91-6848-01	704.8935115	1038.139472	1743.032984
TCGA-91-6849-01	-366.3108273	711.7113863	345.400559
TCGA-91-7771-01	350.3290093	1133.605838	1483.934847
TCGA-91-8496-01	-325.6915183	1271.119568	945.4280501
TCGA-91-8497-01	179.8336116	1143.313839	1323.147451
TCGA-91-8499-01	-807.585855	-82.50994344	-890.0957984
TCGA-91-A4BC-01	605.7839382	1765.022508	2370.806446
TCGA-91-A4BD-01	-989.5152682	993.3912164	3.875948205
TCGA-93-7347-01	558.6072438	1696.958902	2255.566145
TCGA-93-7348-01	65.2509321	291.8965347	357.1474668
TCGA-93-8067-01	-1026.386224	-398.4062036	-1424.792428
TCGA-93-A4JN-01	-125.9959033	264.279416	138.2835127
TCGA-93-A4JO-01	23.74301991	1388.416355	1412.159375
TCGA-93-A4JP-01	76.51287	735.09544	811.60831
TCGA-93-A4JQ-01	387.9802382	1257.502711	1645.48295
TCGA-95-7039-01	-350.6344825	-133.7663635	-484.400846
TCGA-95-7043-01	-956.8423034	-1060.611981	-2017.454285
TCGA-95-7562-01	-499.9162705	212.5542559	-287.3620146
TCGA-95-7567-01	-276.1989209	267.2737624	-8.925158472
TCGA-95-7944-01	-301.2319551	1314.965653	1013.733697
TCGA-95-7947-01	-1175.647702	137.4934328	-1038.154269
TCGA-95-7948-01	-908.1809444	-306.8763174	-1215.057262
TCGA-95-8039-01	-373.6341754	890.4426548	516.8084794
TCGA-95-8494-01	-886.5224829	400.1182315	-486.4042513
TCGA-95-A4VK-01	-832.4037029	228.1971113	-604.2065916
TCGA-95-A4VN-01	-146.2892112	1230.816131	1084.52692
TCGA-95-A4VP-01	-187.2311383	513.2825409	326.0514026
TCGA-97-7546-01	357.3039513	733.3664716	1090.670423
TCGA-97-7547-01	-298.7351335	168.6174402	-130.1176932
TCGA-97-7552-01	21.21122392	1765.412703	1786.623927
TCGA-97-7553-01	478.00739	1859.585504	2337.592894
TCGA-97-7554-01	692.8906542	359.2014146	1052.092069
TCGA-97-7937-01	-645.306009	-482.0844027	-1127.390412
TCGA-97-7938-01	-430.3006498	-65.91992021	-496.22057
TCGA-97-7941-01	-256.0051925	262.8881218	6.882929311
TCGA-97-8171-01	-1598.964545	-826.1592713	-2425.123817
TCGA-97-8172-01	472.7140776	1143.368944	1616.083022
TCGA-97-8174-01	425.8152031	597.8472878	1023.662491
TCGA-97-8175-01	-628.188797	644.7804757	16.59167864
TCGA-97-8176-01	-721.4070617	84.31432855	-637.0927332
TCGA-97-8177-01	561.152218	1193.53446	1754.686678
TCGA-97-8179-01	-536.7469446	-203.4320637	-740.1790082
TCGA-97-8547-01	574.4610047	383.5163768	957.9773815
TCGA-97-8552-01	-332.138734	953.6867697	621.5480358
TCGA-97-A4LX-01	747.7315584	1786.364296	2534.095855
TCGA-97-A4M0-01	-649.373176	1041.029835	391.6566586
TCGA-97-A4M1-01	-411.9834477	677.5252958	265.5418482
TCGA-97-A4M2-01	-3.348872757	1578.264815	1574.915942
TCGA-97-A4M3-01	-430.714313	-493.5393054	-924.2536183
TCGA-97-A4M5-01	154.7273159	665.7002787	820.4275946
TCGA-97-A4M6-01	7.614339421	1241.126988	1248.741327
TCGA-97-A4M7-01	74.31895368	1204.255972	1278.574926
TCGA-99-7458-01	413.0739902	1107.83609	1520.91008
TCGA-99-8025-01	-341.3473544	-320.7200941	-662.0674485
TCGA-99-8028-01	931.3443225	2215.664163	3147.008486
TCGA-99-8032-01	173.5486106	-88.77660636	84.77200425
TCGA-99-8033-01	-663.2285248	586.377208	-76.8513168
TCGA-99-AA5R-01	460.7585706	1786.734939	2247.49351
TCGA-J2-8192-01	1101.964144	1089.278032	2191.242176
TCGA-J2-8194-01	-193.5934557	164.6509038	-28.94255188
TCGA-J2-A4AD-01	-738.3554359	-792.5504301	-1530.905866
TCGA-J2-A4AE-01	-892.9648352	574.4180213	-318.5468139
TCGA-J2-A4AG-01	-1.606536064	881.3119906	879.7054546
TCGA-L4-A4E5-01	-1054.598937	-432.3686055	-1486.967542
TCGA-L4-A4E6-01	635.931258	1801.691516	2437.622774
TCGA-L9-A443-01	-118.9495046	17.88331456	-101.06619
TCGA-L9-A444-01	270.786367	1711.750711	1982.537078
TCGA-L9-A50W-01	-735.9225561	223.3923904	-512.5301657
TCGA-L9-A5IP-01	-1007.621316	50.66700732	-956.9543088
TCGA-L9-A743-01	291.5645757	1421.003802	1712.568378
TCGA-L9-A7SV-01	-1381.968703	-699.2171666	-2081.18587
TCGA-L9-A8F4-01	-207.5400716	996.8446558	789.3045842
TCGA-MN-A4N1-01	-959.8228123	-647.4439008	-1607.266713
TCGA-MN-A4N4-01	189.3267543	58.1227007	247.449455
TCGA-MN-A4N5-01	-944.3581235	429.6279378	-514.7301857
TCGA-MP-A4SV-01	-337.3392511	646.9970721	309.657821
TCGA-MP-A4SW-01	-335.1823893	797.9284603	462.7460709
TCGA-MP-A4SY-01	177.3903174	41.80378573	219.1941031
TCGA-MP-A4T4-01	344.6879296	1423.933911	1768.621841
TCGA-MP-A4T6-01	-1446.423131	359.0060801	-1087.417051
TCGA-MP-A4T7-01	-969.7531899	294.2845872	-675.4686027
TCGA-MP-A4T8-01	-397.47944	-664.5226781	-1062.002118
TCGA-MP-A4T9-01	-10.62756306	609.5903706	598.9628075
TCGA-MP-A4TA-01	-724.0498352	133.8740226	-590.1758126
TCGA-MP-A4TC-01	457.8348531	667.0307467	1124.8656
TCGA-MP-A4TD-01	392.98284	307.8535436	700.8363836
TCGA-MP-A4TE-01	-1493.577532	-1184.173461	-2677.750993
TCGA-MP-A4TF-01	-1585.336667	-269.8773075	-1855.213975
TCGA-MP-A4TH-01	-230.3422091	1228.251881	997.9096714
TCGA-MP-A4TI-01	833.0468458	2053.937618	2886.984464
TCGA-MP-A4TJ-01	592.6864776	1926.27715	2518.963628
TCGA-MP-A4TK-01	893.1857966	991.6622694	1884.848066
TCGA-MP-A5C7-01	-1495.496911	-987.4206427	-2482.917553
TCGA-NJ-A4YF-01	-1132.328122	-636.9732121	-1769.301334
TCGA-NJ-A4YG-01	-231.3653431	610.4170588	379.0517156
TCGA-NJ-A4YI-01	-231.7383043	502.1547854	270.4164811
TCGA-NJ-A4YP-01	376.3063823	141.020611	517.3269933
TCGA-NJ-A4YQ-01	-367.9353053	1497.234268	1129.298963
TCGA-NJ-A55A-01	-129.8614768	939.8048489	809.9433721
TCGA-NJ-A55O-01	-623.1578487	466.3438993	-156.8139494
TCGA-NJ-A55R-01	-710.8024763	-581.1271863	-1291.929663
TCGA-NJ-A7XG-01	-2008.546241	-700.580671	-2709.126912
TCGA-O1-A52J-01	-552.536772	793.9810281	241.4442561
TCGA-S2-AA1A-01	409.3260835	1418.747026	1828.07311
TCGA-3H-AB3K-01	132.0218344	722.4419601	854.4637945
TCGA-3H-AB3L-01	-257.7074829	128.3893292	-129.3181537
TCGA-3H-AB3M-01	507.1283037	155.8704414	662.998745
TCGA-3H-AB3O-01	1266.116132	2945.008847	4211.124978
TCGA-3H-AB3S-01	567.1748833	-597.1796838	-30.0048005
TCGA-3H-AB3T-01	309.0819981	1260.466827	1569.548825
TCGA-3H-AB3U-01	-137.8937624	-430.4887582	-568.3825207
TCGA-3H-AB3X-01	239.5388872	664.1916832	903.7305704
TCGA-3U-A98D-01	629.7481867	-217.0446146	412.7035721
TCGA-3U-A98E-01	-421.1921819	204.0300446	-217.1621373
TCGA-3U-A98F-01	368.0312364	-430.4504511	-62.41921476
TCGA-3U-A98G-01	1746.466476	1014.797766	2761.264242
TCGA-3U-A98H-01	981.7382659	961.0756205	1942.813886
TCGA-3U-A98I-01	1560.94657	628.9573126	2189.903883
TCGA-3U-A98J-01	283.6272494	658.4422798	942.0695291
TCGA-LK-A4NW-01	480.0923993	-248.107209	231.9851903
TCGA-LK-A4NY-01	-157.0640901	-668.0666964	-825.1307866
TCGA-LK-A4NZ-01	392.7686953	248.0680562	640.8367515
TCGA-LK-A4O0-01	388.754977	875.6321521	1264.387129
TCGA-LK-A4O2-01	335.0916437	840.8841739	1175.975818
TCGA-LK-A4O4-01	227.6735083	1476.027878	1703.701386
TCGA-LK-A4O5-01	412.0989635	794.9277714	1207.026735
TCGA-LK-A4O6-01	919.4219363	218.3547945	1137.776731
TCGA-LK-A4O7-01	13.58567019	-708.7761839	-695.1905137
TCGA-MQ-A4KX-01	562.259363	999.173456	1561.432819
TCGA-MQ-A4LC-01	-332.5908362	118.7820501	-213.8087861
TCGA-MQ-A4LI-01	-414.9864698	-312.0542775	-727.0407473
TCGA-MQ-A4LJ-01	130.7734414	-17.44861004	113.3248314
TCGA-MQ-A4LM-01	1137.122237	1249.668201	2386.790438
TCGA-MQ-A4LP-01	561.2666746	81.99313069	643.2598053
TCGA-MQ-A4LV-01	287.9289726	853.996787	1141.92576
TCGA-MQ-A6BL-01	653.0768946	1989.269036	2642.345931
TCGA-MQ-A6BN-01	15.85245535	226.2005742	242.0530295
TCGA-MQ-A6BQ-01	-43.32278765	598.4902071	555.1674195
TCGA-MQ-A6BR-01	241.1878918	213.507921	454.6958128
TCGA-MQ-A6BS-01	-264.6800581	-716.576546	-981.2566041
TCGA-NQ-A57I-01	-251.5602505	-743.9274225	-995.487673
TCGA-NQ-A638-01	-127.2400879	419.7241771	292.4840892
TCGA-SC-A6LM-01	234.4333226	633.693976	868.1272986
TCGA-SC-A6LN-01	282.9965028	94.3566126	377.3531154
TCGA-SC-A6LP-01	429.4796312	774.5017642	1203.981395
TCGA-SC-A6LQ-01	582.0056178	767.9295262	1349.935144
TCGA-SC-A6LR-01	22.57424595	-520.7139061	-498.1396602
TCGA-SC-AA5Z-01	1042.057113	275.9528338	1318.009947
TCGA-SH-A7BC-01	915.5470972	1025.729504	1941.276601
TCGA-SH-A7BD-01	-377.8559196	101.8324522	-276.0234675
TCGA-SH-A7BH-01	312.8251449	871.724247	1184.549392
TCGA-SH-A9CT-01	384.5493993	-184.532724	200.0166753
TCGA-SH-A9CU-01	-219.3019709	-927.9656208	-1147.267592
TCGA-TS-A7OU-01	607.8926904	981.3743913	1589.267082
TCGA-TS-A7OY-01	1217.920391	1518.266547	2736.186938
TCGA-TS-A7OZ-01	515.3290604	-15.62685447	499.7022059
TCGA-TS-A7P0-01	212.080682	520.3308542	732.4115361
TCGA-TS-A7P1-01	-118.2342063	-184.5376772	-302.7718835
TCGA-TS-A7P3-01	1469.721441	16.31057348	1486.032014
TCGA-TS-A7P6-01	707.2759895	932.1249419	1639.400931
TCGA-TS-A7P7-01	-30.87170878	-970.2976492	-1001.169358
TCGA-TS-A7P8-01	789.956903	1470.255196	2260.212099
TCGA-TS-A7PB-01	166.3337826	580.6653302	746.9991129
TCGA-TS-A8AF-01	677.7267694	438.6527225	1116.379492
TCGA-TS-A8AI-01	703.993056	-247.5570924	456.4359636
TCGA-TS-A8AS-01	338.500086	391.3274747	729.8275607
TCGA-TS-A8AV-01	1684.733934	2570.043608	4254.777543
TCGA-TS-A8AY-01	1.370484798	78.49195219	79.86243699
TCGA-UD-AABY-01	1082.970719	-372.4656363	710.5050825
TCGA-UD-AABZ-01	-882.9941996	-988.8371855	-1871.831385
TCGA-UD-AAC1-01	-275.1740719	-70.47962913	-345.6537011
TCGA-UD-AAC4-01	-109.5453787	-410.433678	-519.9790567
TCGA-UD-AAC5-01	488.5953223	-248.0257369	240.5695854
TCGA-UD-AAC6-01	238.2320441	592.4131271	830.6451712
