sample	Cuproptosis_activity_score
TCGA.Y8.A894.01	-0.040170443
TCGA.Y8.A895.01	1.059913939
TCGA.Y8.A896.01	-0.267559552
TCGA.Y8.A897.01	0.123972749
TCGA.Y8.A898.01	0.394049491
TCGA.Y8.A8RY.01	0.166231411
TCGA.Y8.A8RY.11	1.215289268
TCGA.Y8.A8RZ.01	0.992256541
TCGA.Y8.A8S0.01	0.324795347
TCGA.Y8.A8S1.01	-0.684603201
TCGA.2J.AAB1.01	-0.045375258
TCGA.2J.AAB4.01	-1.300247033
TCGA.2J.AAB6.01	-0.075816557
TCGA.2J.AAB8.01	-0.957831602
TCGA.2J.AAB9.01	0.008339394
TCGA.2J.AABA.01	-0.102200611
TCGA.2J.AABE.01	-0.00640412
TCGA.2J.AABF.01	-1.326422532
TCGA.2J.AABH.01	-0.430973318
TCGA.2J.AABI.01	-0.978608809
TCGA.2J.AABK.01	-0.884957711
TCGA.2J.AABO.01	-0.326919846
TCGA.2J.AABP.01	-0.790617291
TCGA.2J.AABR.01	0.011227337
TCGA.2J.AABT.01	0.643462847
TCGA.2J.AABU.01	-0.338162541
TCGA.2J.AABV.01	1.128224204
TCGA.2L.AAQA.01	-0.18915835
TCGA.2L.AAQE.01	-1.118552106
TCGA.2L.AAQI.01	0.065630939
TCGA.2L.AAQJ.01	-1.122525866
TCGA.2L.AAQL.01	0.28493188
TCGA.2L.AAQM.01	0.024143539
TCGA.3A.A9I5.01	0.106443585
TCGA.3A.A9I7.01	-1.436841259
TCGA.3A.A9I9.01	0.001537426
TCGA.3A.A9IB.01	-1.350699892
TCGA.3A.A9IC.01	-1.181045565
TCGA.3A.A9IH.01	-0.217496884
TCGA.3A.A9IJ.01	1.013245507
TCGA.3A.A9IL.01	-1.352130009
TCGA.3A.A9IN.01	-1.243762733
TCGA.3A.A9IO.01	-1.082425421
TCGA.3A.A9IR.01	-0.008703761
TCGA.3A.A9IS.01	-0.79946918
TCGA.3A.A9IU.01	-1.050594625
TCGA.3A.A9IV.01	-0.032880002
TCGA.3A.A9IX.01	-1.335971287
TCGA.3A.A9IZ.01	0.026990748
TCGA.3A.A9J0.01	0.001521568
TCGA.3E.AAAY.01	0.055150135
TCGA.3E.AAAZ.01	-0.007253743
TCGA.F2.6879.01	-1.036996874
TCGA.F2.6880.01	0.327345585
TCGA.F2.7273.01	-1.075492504
TCGA.F2.7276.01	-1.040446896
TCGA.F2.A44G.01	-0.012095552
TCGA.F2.A44H.01	0.01354422
TCGA.F2.A7TX.01	-1.02467848
TCGA.F2.A8YN.01	-0.257534289
TCGA.FB.A4P5.01	-0.270784055
TCGA.FB.A4P6.01	-0.327078981
TCGA.FB.A545.01	-1.251292708
TCGA.FB.A5VM.01	0.07600229
TCGA.FB.A78T.01	-1.081928532
TCGA.FB.A7DR.01	-0.178502663
TCGA.FB.AAPP.01	1.272948349
TCGA.FB.AAPQ.01	-0.196670664
TCGA.FB.AAPS.01	-0.285159135
TCGA.FB.AAPU.01	0.382190722
TCGA.FB.AAPY.01	-0.261588181
TCGA.FB.AAPZ.01	-0.227196464
TCGA.FB.AAQ0.01	0.320181472
TCGA.FB.AAQ1.01	-1.311247697
TCGA.FB.AAQ2.01	-1.191354242
TCGA.FB.AAQ3.01	1.178737737
TCGA.FB.AAQ6.01	0.02991172
TCGA.H6.8124.01	-1.204055566
TCGA.H6.8124.11	-0.144194819
TCGA.H6.A45N.01	-0.384805186
TCGA.H6.A45N.11	-0.910669733
TCGA.H8.A6C1.01	-0.053061522
TCGA.HV.A5A3.01	-0.107018395
TCGA.HV.A5A3.11	-0.856063285
TCGA.HV.A5A4.01	0.096871171
TCGA.HV.A5A5.01	-1.177889727
TCGA.HV.A5A6.01	-1.10022392
TCGA.HV.A7OL.01	0.03489399
TCGA.HV.A7OP.01	0.446132582
TCGA.HV.AA8V.01	-0.105227858
TCGA.HV.AA8X.01	-0.605571049
TCGA.HZ.7289.01	-1.142300347
TCGA.HZ.7918.01	-0.882885821
TCGA.HZ.7919.01	-0.162223235
TCGA.HZ.7920.01	-1.115618016
TCGA.HZ.7922.01	-0.269428869
TCGA.HZ.7923.01	-0.339834428
TCGA.HZ.7924.01	0.809410686
TCGA.HZ.7925.01	-0.979767947
TCGA.HZ.7926.01	-1.258032198
TCGA.HZ.8001.01	0.254257259
TCGA.HZ.8002.01	-1.362412385
TCGA.HZ.8003.01	-0.13449411
TCGA.HZ.8005.01	-1.428293018
TCGA.HZ.8315.01	-0.254827261
TCGA.HZ.8317.01	0.336895918
TCGA.HZ.8519.01	-0.283197788
TCGA.HZ.8636.01	-1.084343746
TCGA.HZ.8637.01	-0.110188738
TCGA.HZ.8638.01	0.256639831
TCGA.HZ.A49G.01	-0.330533041
TCGA.HZ.A49H.01	0.014554114
TCGA.HZ.A49I.01	-0.334351956
TCGA.HZ.A4BH.01	-1.410308117
TCGA.HZ.A4BK.01	-0.148800051
TCGA.HZ.A77O.01	-1.0167714
TCGA.HZ.A77P.01	0.5153006
TCGA.HZ.A77Q.01	-0.117662454
TCGA.HZ.A8P0.01	0.048881475
TCGA.HZ.A8P1.01	0.318435574
TCGA.HZ.A9TJ.01	-1.223728952
TCGA.HZ.A9TJ.06	-1.301968607
TCGA.IB.7644.01	0.147375047
TCGA.IB.7645.01	-1.059994524
TCGA.IB.7646.01	0.149741778
TCGA.IB.7647.01	-1.308570671
TCGA.IB.7649.01	-1.040882229
TCGA.IB.7651.01	-1.043236246
TCGA.IB.7652.01	-0.95058078
TCGA.IB.7654.01	-1.322853319
TCGA.IB.7885.01	-0.086770803
TCGA.IB.7886.01	-0.561684459
TCGA.IB.7887.01	0.018116602
TCGA.IB.7888.01	-1.094532662
TCGA.IB.7889.01	0.338518536
TCGA.IB.7890.01	-1.070602255
TCGA.IB.7891.01	-1.147540713
TCGA.IB.7893.01	-0.77533116
TCGA.IB.7897.01	-1.164868204
TCGA.IB.8126.01	0.053227753
TCGA.IB.8127.01	-1.268845598
TCGA.IB.A5SO.01	0.007333838
TCGA.IB.A5SP.01	-0.832212604
TCGA.IB.A5SQ.01	-0.998474091
TCGA.IB.A5SS.01	-0.429872368
TCGA.IB.A5ST.01	-1.242304731
TCGA.IB.A6UF.01	0.271112372
TCGA.IB.A6UG.01	-0.923408154
TCGA.IB.A7LX.01	-0.135259538
TCGA.IB.A7M4.01	-1.30263613
TCGA.IB.AAUM.01	0.116756819
TCGA.IB.AAUN.01	-0.203274111
TCGA.IB.AAUO.01	-0.404808113
TCGA.IB.AAUP.01	-0.257551898
TCGA.IB.AAUQ.01	-1.344221447
TCGA.IB.AAUR.01	-1.079761524
TCGA.IB.AAUS.01	-1.268577395
TCGA.IB.AAUT.01	-0.276515415
TCGA.IB.AAUU.01	-0.240483132
TCGA.IB.AAUV.01	-1.283687455
TCGA.IB.AAUW.01	-0.950571626
TCGA.L1.A7W4.01	-0.945768452
TCGA.LB.A7SX.01	0.197474213
TCGA.LB.A8F3.01	0.1004977
TCGA.LB.A9Q5.01	-1.087008785
TCGA.M8.A5N4.01	-1.310108855
TCGA.OE.A75W.01	-0.002391487
TCGA.PZ.A5RE.01	0.034224819
TCGA.Q3.A5QY.01	-1.039404436
TCGA.Q3.AA2A.01	0.051507781
TCGA.RB.A7B8.01	-0.030952258
TCGA.RB.AA9M.01	-1.408378062
TCGA.RL.AAAS.01	0.320684701
TCGA.S4.A8RM.01	0.257113802
TCGA.S4.A8RO.01	-0.950550031
TCGA.S4.A8RP.01	-0.083281362
TCGA.US.A774.01	-0.1017407
TCGA.US.A776.01	0.189782751
TCGA.US.A779.01	0.344837138
TCGA.US.A77E.01	-0.115811668
TCGA.US.A77G.01	-1.140987278
TCGA.US.A77J.01	0.016227475
TCGA.XD.AAUG.01	-1.280666226
TCGA.XD.AAUH.01	-1.247794656
TCGA.XD.AAUI.01	-0.214568482
TCGA.XD.AAUL.01	0.134351517
TCGA.XN.A8T3.01	-0.327601943
TCGA.XN.A8T5.01	-1.364238403
TCGA.YB.A89D.01	-1.206264142
TCGA.YB.A89D.11	-1.343775248
TCGA.YH.A8SY.01	-0.148554499
TCGA.YY.A8LH.01	-1.088333923
TCGA.Z5.AAPL.01	-0.211045514
TCGA.3B.A9HI.01	-0.905467661
TCGA.3B.A9HJ.01	-1.08249795
TCGA.3B.A9HL.01	-0.917141623
TCGA.3B.A9HO.01	-0.662094862
TCGA.3B.A9HP.01	-0.82594668
TCGA.3B.A9HQ.01	-0.875512828
TCGA.3B.A9HR.01	-1.10523865
TCGA.3B.A9HS.01	-1.291395068
TCGA.3B.A9HT.01	-1.040444801
TCGA.3B.A9HU.01	-1.052892336
TCGA.3B.A9HV.01	-0.067619959
TCGA.3B.A9HX.01	-1.321358793
TCGA.3B.A9HY.01	-1.248742926
TCGA.3B.A9HZ.01	-1.02702358
TCGA.3B.A9I0.01	-0.822585873
TCGA.3B.A9I1.01	-0.920746517
TCGA.3B.A9I3.01	-0.899841527
TCGA.3R.A8YX.01	0.743400146
TCGA.DX.A1KU.01	-1.251859934
TCGA.DX.A1KW.01	-1.298887711
TCGA.DX.A1KX.01	-0.106847598
TCGA.DX.A1KY.01	-0.904823566
TCGA.DX.A1KZ.01	-0.961750911
TCGA.DX.A1L0.01	-1.343120991
TCGA.DX.A1L1.01	-0.020181628
TCGA.DX.A1L2.01	-0.098715351
TCGA.DX.A1L3.01	-1.189778762
TCGA.DX.A1L4.01	-1.324007337
TCGA.DX.A23R.01	-0.86395232
TCGA.DX.A23T.01	-1.325338861
TCGA.DX.A23U.01	-1.08689549
TCGA.DX.A23V.01	-0.485799209
TCGA.DX.A23Y.01	-1.591385959
TCGA.DX.A23Z.01	-1.250684124
TCGA.DX.A240.01	-1.186820937
TCGA.DX.A2IZ.01	-0.381818836
TCGA.DX.A2J0.01	-1.231068948
TCGA.DX.A2J1.01	-0.779937488
TCGA.DX.A2J4.01	-0.919065757
TCGA.DX.A3LS.01	-1.200182337
TCGA.DX.A3LT.01	-0.249617176
TCGA.DX.A3LU.01	-0.080559646
TCGA.DX.A3LW.01	-0.223615134
TCGA.DX.A3LY.01	-1.084569152
TCGA.DX.A3M1.01	-1.210365991
TCGA.DX.A3M2.01	0.189194252
TCGA.DX.A3U5.01	-0.22887255
TCGA.DX.A3U6.01	-1.245465031
TCGA.DX.A3U7.01	-1.282677387
TCGA.DX.A3U8.01	-0.187085965
TCGA.DX.A3U9.01	-0.798676884
TCGA.DX.A3UA.01	0.364363661
TCGA.DX.A3UB.01	-0.043861535
TCGA.DX.A3UC.01	-0.845499783
TCGA.DX.A3UD.01	0.128983384
TCGA.DX.A3UE.01	-1.169767492
TCGA.DX.A3UF.01	0.020560645
TCGA.DX.A48J.01	-1.113988216
TCGA.DX.A48K.01	-1.305261715
TCGA.DX.A48L.01	-1.033025331
TCGA.DX.A48N.01	-1.126725245
TCGA.DX.A48O.01	0.08552754
TCGA.DX.A48P.01	-0.320074796
TCGA.DX.A48R.01	-1.105926361
TCGA.DX.A48U.01	-1.030754617
TCGA.DX.A6B7.01	-0.284100949
TCGA.DX.A6B8.01	-0.483230714
TCGA.DX.A6B9.01	1.15816725
TCGA.DX.A6BA.01	-0.926021927
TCGA.DX.A6BB.01	-0.179265316
TCGA.DX.A6BE.01	-1.216242865
TCGA.DX.A6BF.01	0.00322422
TCGA.DX.A6BG.01	-1.309559723
TCGA.DX.A6BH.01	-1.015043538
TCGA.DX.A6YQ.01	-0.68584467
TCGA.DX.A6YR.01	0.076429632
TCGA.DX.A6YS.01	-0.895292313
TCGA.DX.A6YT.01	-1.043822584
TCGA.DX.A6YU.01	-1.257145099
TCGA.DX.A6YV.01	-1.091434044
TCGA.DX.A6YX.01	0.049530786
TCGA.DX.A6YZ.01	0.083406006
TCGA.DX.A6Z0.01	0.087144759
TCGA.DX.A6Z2.01	-0.886297291
TCGA.DX.A7EF.01	0.000498229
TCGA.DX.A7EI.01	-1.260654382
TCGA.DX.A7EL.01	-0.613896635
TCGA.DX.A7EM.01	-1.039561468
TCGA.DX.A7EN.01	-1.060083037
TCGA.DX.A7EO.01	0.251419845
TCGA.DX.A7EQ.01	0.921420028
TCGA.DX.A7ER.01	0.348158609
TCGA.DX.A7ES.01	-1.197725708
TCGA.DX.A7ET.01	-0.89552727
TCGA.DX.A7EU.01	-1.117611687
TCGA.DX.A8BG.01	-1.421208309
TCGA.DX.A8BH.01	1.044875369
TCGA.DX.A8BJ.01	0.156818391
TCGA.DX.A8BK.01	-1.060349079
TCGA.DX.A8BL.01	-1.033135543
TCGA.DX.A8BM.01	-0.24066053
TCGA.DX.A8BN.01	-0.928693764
TCGA.DX.A8BO.01	0.107128718
TCGA.DX.A8BP.01	-0.116543793
TCGA.DX.A8BQ.01	0.047127357
TCGA.DX.A8BR.01	-1.178230938
TCGA.DX.A8BS.01	-0.946461264
TCGA.DX.A8BT.01	-0.817714025
TCGA.DX.A8BU.01	-1.250755053
TCGA.DX.A8BV.01	-1.189221553
TCGA.DX.A8BX.01	0.251296135
TCGA.DX.A8BZ.01	-0.09226549
TCGA.DX.AATS.01	0.697216135
TCGA.DX.AB2E.01	-1.259686297
TCGA.DX.AB2F.01	-0.926215272
TCGA.DX.AB2G.01	-0.781137323
TCGA.DX.AB2H.01	-0.644885444
TCGA.DX.AB2J.01	0.136376184
TCGA.DX.AB2L.01	-0.28429184
TCGA.DX.AB2O.01	-1.296231065
TCGA.DX.AB2P.01	-1.123265438
TCGA.DX.AB2Q.01	-1.009366733
TCGA.DX.AB2S.01	0.030530376
TCGA.DX.AB2T.01	-1.305540463
TCGA.DX.AB2V.01	-1.073296444
TCGA.DX.AB2W.01	-0.799831271
TCGA.DX.AB2X.01	0.299654884
TCGA.DX.AB2Z.01	-1.038376836
TCGA.DX.AB30.01	0.253300482
TCGA.DX.AB32.01	-0.994415025
TCGA.DX.AB35.01	-1.020526759
TCGA.DX.AB36.01	-1.303634543
TCGA.DX.AB37.01	0.04528101
TCGA.DX.AB3A.01	-0.695041763
TCGA.DX.AB3B.01	-0.819676029
TCGA.DX.AB3C.01	0.334329784
TCGA.FX.A2QS.01	-1.351469572
TCGA.FX.A2QS.11	0.354872784
TCGA.FX.A3NJ.01	-0.465593387
TCGA.FX.A3NK.01	-1.301382914
TCGA.FX.A3RE.01	1.024606576
TCGA.FX.A3TO.01	-0.920279604
TCGA.FX.A48G.01	1.080694536
TCGA.FX.A76Y.01	-0.249497823
TCGA.FX.A8OO.01	0.729172759
TCGA.HB.A2OT.01	-0.485382657
TCGA.HB.A3L4.01	-0.847266852
TCGA.HB.A3YV.01	-1.326409301
TCGA.HB.A43Z.01	-0.834326012
TCGA.HB.A5W3.01	-0.44640448
TCGA.HS.A5N7.01	-0.21018637
TCGA.HS.A5N8.01	0.695533337
TCGA.HS.A5N9.01	-1.155847831
TCGA.HS.A5NA.01	0.043548869
TCGA.IE.A3OV.01	-0.878455247
TCGA.IE.A4EH.01	-0.254012739
TCGA.IE.A4EI.01	-0.527280967
TCGA.IE.A4EJ.01	-0.935295119
TCGA.IE.A4EK.01	-1.14849914
TCGA.IE.A6BZ.01	-1.380562879
TCGA.IF.A3RQ.01	-1.138799716
TCGA.IF.A4AJ.01	-1.366556539
TCGA.IF.A4AK.01	-1.352821998
TCGA.IS.A3K6.01	0.270496137
TCGA.IS.A3K7.01	0.222248359
TCGA.IS.A3K8.01	1.059472042
TCGA.IS.A3KA.01	0.871183163
TCGA.IW.A3M4.01	0.890626565
TCGA.IW.A3M5.01	0.989581217
TCGA.IW.A3M6.01	-0.260029972
TCGA.JV.A5VE.01	-0.827297156
TCGA.JV.A5VF.01	-1.091981799
TCGA.JV.A75J.01	-0.744415113
TCGA.K1.A3PN.01	-0.228179694
TCGA.K1.A3PN.02	0.048806035
TCGA.K1.A3PO.01	0.750375101
TCGA.K1.A3PO.11	1.262745725
TCGA.K1.A42W.01	0.636116803
TCGA.K1.A42X.01	-0.903229777
TCGA.K1.A42X.02	-0.273016298
TCGA.K1.A6RT.01	0.173380984
TCGA.K1.A6RU.01	-1.110855662
TCGA.K1.A6RV.01	-0.181850549
TCGA.KD.A5QS.01	-1.059664706
TCGA.KD.A5QT.01	-0.910034253
TCGA.KD.A5QU.01	-0.392470628
TCGA.KF.A41W.01	-1.436491733
TCGA.LI.A67I.01	-1.126243079
TCGA.LI.A9QH.01	-1.204613148
TCGA.MB.A5Y8.01	0.951304146
TCGA.MB.A5Y9.01	0.722721559
TCGA.MB.A5YA.01	0.024010248
TCGA.MB.A8JK.01	-1.247753093
TCGA.MB.A8JL.01	0.225671461
TCGA.MJ.A68H.01	-1.053959843
TCGA.MJ.A68J.01	-0.988238679
TCGA.MJ.A850.01	0.387743448
TCGA.MO.A47P.01	0.335558343
TCGA.MO.A47R.01	-0.047994246
TCGA.N1.A6IA.01	-0.866617477
TCGA.PC.A5DK.01	-1.032811879
TCGA.PC.A5DL.01	-0.814100895
TCGA.PC.A5DM.01	-0.793062584
TCGA.PC.A5DN.01	-1.119310111
TCGA.PC.A5DO.01	-1.161158255
TCGA.PC.A5DP.01	-0.338576624
TCGA.PT.A8TR.01	0.154248634
TCGA.QC.A6FX.01	0.214493745
TCGA.QC.A7B5.01	-0.12486808
TCGA.QC.AA9N.01	-1.116098572
TCGA.QQ.A5V2.01	0.535006954
TCGA.QQ.A5V9.01	-0.865539634
TCGA.QQ.A5VA.01	-0.024512298
TCGA.QQ.A5VB.01	-0.75932645
TCGA.QQ.A5VC.01	0.810537519
TCGA.QQ.A5VD.01	-0.724097069
TCGA.QQ.A8VB.01	-0.107061134
TCGA.QQ.A8VD.01	-1.317478715
TCGA.QQ.A8VF.01	-1.15746799
TCGA.QQ.A8VG.01	-1.253189989
TCGA.QQ.A8VH.01	-1.070321689
TCGA.RN.A68Q.01	-0.834992266
TCGA.RN.AAAQ.01	0.420950721
TCGA.SG.A6Z4.01	-1.55537344
TCGA.SG.A6Z7.01	-1.302638667
TCGA.SG.A849.01	-0.038042165
TCGA.SI.A71O.01	-1.225306217
TCGA.SI.A71O.06	-1.60101326
TCGA.SI.A71P.01	-1.195092617
TCGA.SI.A71Q.01	0.094526224
TCGA.SI.AA8B.01	-1.298049509
TCGA.SI.AA8C.01	0.54789312
TCGA.UE.A6QT.01	-0.241538509
TCGA.UE.A6QU.01	0.285717919
TCGA.VT.A80G.01	-0.090205785
TCGA.VT.A80J.01	-0.922067558
TCGA.VT.A80J.02	-0.051119858
TCGA.VT.AB3D.01	-0.948875017
TCGA.WK.A8XO.01	-1.167632713
TCGA.WK.A8XQ.01	-0.850055719
TCGA.WK.A8XS.01	-1.279468388
TCGA.WK.A8XT.01	0.269787377
TCGA.WK.A8XX.01	-0.992996512
TCGA.WK.A8XY.01	-1.183766462
TCGA.WK.A8XZ.01	-0.975004838
TCGA.WK.A8Y0.01	-1.243842205
TCGA.WP.A9GB.01	-1.017522003
TCGA.X2.A95T.01	-1.17899968
TCGA.X6.A7W8.01	-0.926161854
TCGA.X6.A7WA.01	-0.391325301
TCGA.X6.A7WB.01	-1.063946223
TCGA.X6.A7WC.01	-0.971161734
TCGA.X6.A7WD.01	-1.237129264
TCGA.X6.A8C2.01	-0.99942185
TCGA.X6.A8C3.01	-0.987555181
TCGA.X6.A8C4.01	0.837269757
TCGA.X6.A8C5.01	-1.085398886
TCGA.X6.A8C6.01	-0.871267428
TCGA.X6.A8C7.01	-0.786555795
TCGA.X9.A971.01	-1.159837447
TCGA.X9.A973.01	-0.026110216
TCGA.Z4.A8JB.01	-1.370713195
TCGA.Z4.A9VC.01	1.162964684
TCGA.Z4.AAPF.01	0.164107521
TCGA.Z4.AAPG.01	0.240292231
TCGA.2W.A8YY.01	1.120062379
TCGA.4J.AA1J.01	-1.115494738
TCGA.BI.A0VR.01	-1.294993535
TCGA.BI.A0VS.01	-1.47760574
TCGA.BI.A20A.01	-0.235808493
TCGA.C5.A0TN.01	-1.057556385
TCGA.C5.A1BE.01	-1.048818244
TCGA.C5.A1BF.01	-0.29261975
TCGA.C5.A1BI.01	-1.406492359
TCGA.C5.A1BJ.01	-1.362956925
TCGA.C5.A1BK.01	-1.357108097
TCGA.C5.A1BL.01	-1.323318408
TCGA.C5.A1BM.01	-1.370315163
TCGA.C5.A1BN.01	-1.206469612
TCGA.C5.A1BQ.01	-0.947890615
TCGA.C5.A1M5.01	-0.802749815
TCGA.C5.A1M6.01	-1.274856743
TCGA.C5.A1M7.01	-1.259358399
TCGA.C5.A1M8.01	-1.023082276
TCGA.C5.A1M9.01	-0.22152364
TCGA.C5.A1ME.01	0.197208924
TCGA.C5.A1MF.01	0.199819614
TCGA.C5.A1MH.01	-1.377657446
TCGA.C5.A1MI.01	-1.125951186
TCGA.C5.A1MJ.01	-0.296661827
TCGA.C5.A1MK.01	-1.066314424
TCGA.C5.A1ML.01	-1.18577321
TCGA.C5.A1MN.01	-1.264505557
TCGA.C5.A1MP.01	-1.143452977
TCGA.C5.A1MQ.01	0.036838078
TCGA.C5.A2LS.01	0.167895833
TCGA.C5.A2LT.01	-1.116868709
TCGA.C5.A2LV.01	-0.961143821
TCGA.C5.A2LX.01	-1.335462625
TCGA.C5.A2LY.01	-0.898620063
TCGA.C5.A2LZ.01	-1.213012306
TCGA.C5.A2M1.01	-0.224601445
TCGA.C5.A2M2.01	-0.822899825
TCGA.C5.A3HD.01	-0.858537601
TCGA.C5.A3HE.01	0.061863308
TCGA.C5.A3HF.01	-0.391194906
TCGA.C5.A3HL.01	-1.023308525
TCGA.C5.A7CG.01	-1.052848172
TCGA.C5.A7CH.01	-1.449097169
TCGA.C5.A7CJ.01	-1.474004308
TCGA.C5.A7CK.01	-1.261270669
TCGA.C5.A7CL.01	-1.592143119
TCGA.C5.A7CM.01	-0.900773405
TCGA.C5.A7CO.01	0.08872064
TCGA.C5.A7UC.01	-1.210340802
TCGA.C5.A7UE.01	-1.331821103
TCGA.C5.A7UH.01	-1.501228714
TCGA.C5.A7UI.01	-0.720290112
TCGA.C5.A7X3.01	-0.892258141
TCGA.C5.A7X5.01	-1.245360348
TCGA.C5.A7X8.01	-0.207262566
TCGA.C5.A7XC.01	-1.402827598
TCGA.C5.A8XH.01	-1.359388382
TCGA.C5.A8XI.01	-1.181128316
TCGA.C5.A8XJ.01	-1.095116093
TCGA.C5.A8XK.01	-1.026267557
TCGA.C5.A8YQ.01	-0.541240505
TCGA.C5.A8YR.01	-0.82544822
TCGA.C5.A8YT.01	-0.156139578
TCGA.C5.A8ZZ.01	-1.067633813
TCGA.C5.A901.01	-1.60406434
TCGA.C5.A902.01	-1.17825378
TCGA.C5.A905.01	-0.173806091
TCGA.C5.A907.01	-0.313546585
TCGA.DG.A2KH.01	-0.124313392
TCGA.DG.A2KJ.01	0.191449113
TCGA.DG.A2KK.01	0.658081251
TCGA.DG.A2KL.01	-1.366025606
TCGA.DG.A2KM.01	-1.089926932
TCGA.DR.A0ZL.01	-1.219320593
TCGA.DR.A0ZM.01	1.049966843
TCGA.DS.A0VK.01	-1.527050618
TCGA.DS.A0VL.01	-1.2543267
TCGA.DS.A0VM.01	-0.888090295
TCGA.DS.A0VN.01	-1.026876047
TCGA.DS.A1O9.01	-1.528085879
TCGA.DS.A1OA.01	-1.069079505
TCGA.DS.A1OB.01	-0.219605398
TCGA.DS.A1OC.01	-1.313679109
TCGA.DS.A1OD.01	-0.973199909
TCGA.DS.A3LQ.01	-1.063223733
TCGA.DS.A5RQ.01	-1.003153815
TCGA.DS.A7WF.01	-1.241696264
TCGA.DS.A7WH.01	-1.388348975
TCGA.DS.A7WI.01	-0.805128796
TCGA.EA.A1QS.01	-1.513944605
TCGA.EA.A1QT.01	-0.968146295
TCGA.EA.A3HQ.01	-1.337282284
TCGA.EA.A3HR.01	-1.208077904
TCGA.EA.A3HS.01	-1.425299164
TCGA.EA.A3HT.01	-1.284559864
TCGA.EA.A3HU.01	-1.203381505
TCGA.EA.A3QD.01	-0.926603486
TCGA.EA.A3QE.01	-1.541934388
TCGA.EA.A3Y4.01	-1.035817143
TCGA.EA.A410.01	0.204392874
TCGA.EA.A411.01	-1.415269796
TCGA.EA.A439.01	-1.320104149
TCGA.EA.A43B.01	-0.907259108
TCGA.EA.A44S.01	-0.680555838
TCGA.EA.A4BA.01	0.356694384
TCGA.EA.A50E.01	-0.419383856
TCGA.EA.A556.01	0.103381422
TCGA.EA.A5FO.01	0.051251765
TCGA.EA.A5O9.01	-1.184647239
TCGA.EA.A5ZD.01	-0.864574247
TCGA.EA.A5ZE.01	-0.921676
TCGA.EA.A5ZF.01	-1.112744867
TCGA.EA.A6QX.01	-1.046430459
TCGA.EA.A78R.01	-1.082738611
TCGA.EA.A97N.01	-1.498983971
TCGA.EK.A2GZ.01	-1.137415819
TCGA.EK.A2H0.01	-0.277372238
TCGA.EK.A2H1.01	-0.967708393
TCGA.EK.A2IP.01	-1.135896351
TCGA.EK.A2IR.01	-0.131160466
TCGA.EK.A2PG.01	-0.2638226
TCGA.EK.A2PI.01	-1.105028446
TCGA.EK.A2PK.01	-0.838871788
TCGA.EK.A2PL.01	-0.315674844
TCGA.EK.A2PM.01	-0.199724732
TCGA.EK.A2R7.01	-0.006597061
TCGA.EK.A2R8.01	-1.090164697
TCGA.EK.A2R9.01	0.017278749
TCGA.EK.A2RA.01	-1.009187485
TCGA.EK.A2RB.01	-0.848086048
TCGA.EK.A2RC.01	-1.031709952
TCGA.EK.A2RE.01	-1.407196029
TCGA.EK.A2RJ.01	-0.105746244
TCGA.EK.A2RK.01	-0.18983262
TCGA.EK.A2RL.01	-0.949026037
TCGA.EK.A2RM.01	-0.664866146
TCGA.EK.A2RN.01	-0.98556288
TCGA.EK.A2RO.01	-1.27260349
TCGA.EK.A3GJ.01	-1.122700463
TCGA.EK.A3GK.01	-0.992063132
TCGA.EK.A3GM.01	-0.350996003
TCGA.EK.A3GN.01	-0.031341286
TCGA.EX.A1H5.01	-1.144732611
TCGA.EX.A1H6.01	0.70374219
TCGA.EX.A3L1.01	-1.311082604
TCGA.EX.A449.01	0.254272545
TCGA.EX.A69L.01	-0.062327531
TCGA.EX.A69M.01	-0.765350824
TCGA.EX.A8YF.01	0.226574824
TCGA.FU.A23K.01	0.091956449
TCGA.FU.A23L.01	-0.825520133
TCGA.FU.A2QG.01	-1.273336269
TCGA.FU.A3EO.01	0.817478264
TCGA.FU.A3EO.11	0.896728994
TCGA.FU.A3HY.01	-1.088514072
TCGA.FU.A3HZ.01	0.991945369
TCGA.FU.A3NI.01	-1.478776602
TCGA.FU.A3TQ.01	-1.215005865
TCGA.FU.A3TX.01	-1.227911589
TCGA.FU.A3WB.01	-0.876041896
TCGA.FU.A3YQ.01	-1.365295688
TCGA.FU.A40J.01	-1.129285956
TCGA.FU.A57G.01	0.041429334
TCGA.FU.A5XV.01	-1.226434214
TCGA.FU.A770.01	-0.932954134
TCGA.GH.A9DA.01	-1.198701528
TCGA.HG.A2PA.01	-1.425318978
TCGA.HM.A3JJ.01	-1.092212235
TCGA.HM.A3JJ.11	0.247846808
TCGA.HM.A3JK.01	-1.154111414
TCGA.HM.A4S6.01	-1.302258745
TCGA.HM.A6W2.01	0.961225493
TCGA.HM.A6W2.06	-0.003555697
TCGA.IR.A3L7.01	0.127029868
TCGA.IR.A3LA.01	1.174425546
TCGA.IR.A3LB.01	-1.226492908
TCGA.IR.A3LC.01	-0.322876807
TCGA.IR.A3LF.01	-0.623656974
TCGA.IR.A3LH.01	-0.158715661
TCGA.IR.A3LI.01	0.050266556
TCGA.IR.A3LK.01	-0.27112152
TCGA.IR.A3LL.01	-1.107181964
TCGA.JW.A5VG.01	-1.037683259
TCGA.JW.A5VH.01	1.066720359
TCGA.JW.A5VI.01	-1.445895303
TCGA.JW.A5VJ.01	-1.379992939
TCGA.JW.A5VK.01	-0.794220521
