sample	Cuproptosis_positive	Cuproptosis_negative	Cuproptosis_activity_score
TCGA-ZB-A96F-01	0.484423821	-0.497858158	0.982281979
TCGA-ZB-A96G-01	0.35159373	-0.490837843	0.842431574
TCGA-ZB-A96H-01	0.425946141	-0.435490784	0.861436925
TCGA-ZB-A96I-01	0.612207828	-0.374196314	0.986404142
TCGA-ZB-A96K-01	-0.353002806	0.384971876	-0.737974682
TCGA-ZB-A96L-01	-0.28351875	-0.766726645	0.483207895
TCGA-ZB-A96M-01	-0.582331531	0.397281244	-0.979612776
TCGA-ZB-A96O-01	0.431640705	-0.552417529	0.984058234
TCGA-ZB-A96P-01	0.453271291	-0.443757271	0.897028563
TCGA-ZB-A96Q-01	-0.525999878	0.422815504	-0.948815382
TCGA-ZB-A96R-01	0.428535872	-0.412980452	0.841516324
TCGA-ZB-A96V-01	0.490406278	0.299672546	0.190733733
TCGA-ZC-AAA7-01	0.36078296	-0.670871349	1.031654309
TCGA-ZC-AAAA-01	0.579280115	-0.387851326	0.967131441
TCGA-ZC-AAAF-01	0.444922815	-0.710604207	1.155527022
TCGA-ZC-AAAH-01	0.366971461	-0.670214587	1.037186048
TCGA-ZL-A9V6-01	-0.320755141	0.301941094	-0.622696235
TCGA-ZT-A8OM-01	-0.440586848	-0.768224523	0.327637675
TCGA-3X-AAV9-01	-0.733565592	-0.848715281	0.115149689
TCGA-3X-AAVA-01	0.51482453	-0.500612012	1.015436542
TCGA-3X-AAVB-01	-0.528015325	-0.49086324	-0.037152085
TCGA-3X-AAVC-01	0.605075581	0.395258719	0.209816862
TCGA-3X-AAVE-01	-0.477221381	0.871165269	-1.34838665
TCGA-4G-AAZO-01	-0.630738515	-0.559181924	-0.071556591
TCGA-4G-AAZT-01	-0.319010177	-0.313513831	-0.005496346
TCGA-W5-AA2G-01	0.238202899	-0.422604323	0.660807222
TCGA-W5-AA2H-01	-0.347423871	-0.363051865	0.015627993
TCGA-W5-AA2I-01	-0.42300565	0.320004899	-0.743010549
TCGA-W5-AA2I-11	0.690688329	-0.718542796	1.409231125
TCGA-W5-AA2O-01	-0.348532121	-0.419613126	0.071081005
TCGA-W5-AA2Q-01	-0.347376789	0.672658891	-1.02003568
TCGA-W5-AA2Q-11	0.571558983	-0.760516809	1.332075791
TCGA-W5-AA2R-01	-0.307250263	0.406499514	-0.713749778
TCGA-W5-AA2R-11	0.71273276	-0.778589627	1.491322387
TCGA-W5-AA2T-01	-0.542743951	0.430653359	-0.973397309
TCGA-W5-AA2U-01	-0.430445291	0.564325516	-0.994770806
TCGA-W5-AA2U-11	0.603704201	-0.797562917	1.401267119
TCGA-W5-AA2W-01	0.658247201	0.443577948	0.214669253
TCGA-W5-AA2X-01	-0.393061049	-0.444415311	0.051354262
TCGA-W5-AA2X-11	0.810905353	-0.810176964	1.621082317
TCGA-W5-AA2Z-01	-0.450960953	-0.557484755	0.106523802
TCGA-W5-AA30-01	-0.629701158	0.303288225	-0.932989383
TCGA-W5-AA30-11	0.677039073	-0.720286572	1.397325644
TCGA-W5-AA31-01	-0.696314773	0.593981496	-1.290296269
TCGA-W5-AA31-11	0.842452669	-0.885677546	1.728130215
TCGA-W5-AA33-01	-0.528371966	0.610086723	-1.138458689
TCGA-W5-AA34-01	-0.221628745	-0.47039373	0.248764985
TCGA-W5-AA34-11	0.78779951	-0.787806389	1.575605899
TCGA-W5-AA36-01	0.62357012	-0.821182443	1.444752563
TCGA-W5-AA38-01	0.43860879	-0.306300009	0.744908799
TCGA-W5-AA39-01	0.669602411	-0.665301564	1.334903975
TCGA-W6-AA0S-01	0.455836656	-0.481404034	0.93724069
TCGA-WD-A7RX-01	-0.300895453	-0.404755225	0.103859772
TCGA-YR-A95A-01	0.383723534	-0.450945941	0.834669475
TCGA-ZD-A8I3-01	-0.500740466	-0.429162393	-0.071578074
TCGA-ZH-A8Y1-01	-0.485838954	0.626293552	-1.112132506
TCGA-ZH-A8Y2-01	-0.720267395	-0.463978752	-0.256288643
TCGA-ZH-A8Y4-01	0.49202171	-0.365929827	0.857951537
TCGA-ZH-A8Y5-01	-0.254506443	-0.47964251	0.225136067
TCGA-ZH-A8Y6-01	0.603039112	0.538499337	0.064539775
TCGA-ZH-A8Y8-01	-0.405579557	0.437387383	-0.84296694
TCGA-ZU-A8S4-01	-0.355852269	-0.586840565	0.230988296
TCGA-ZU-A8S4-11	0.763754081	-0.835466291	1.599220372
TCGA-IC-A6RF-01	-0.350515772	0.712232407	-1.062748179
TCGA-IC-A6RF-11	-0.311161227	0.487593749	-0.798754976
TCGA-L5-A88T-01	-0.560949713	0.632128191	-1.193077904
TCGA-CG-4460-01	-0.378828946	-0.316897707	-0.061931239
TCGA-CG-5716-01	0.30844314	0.351111383	-0.042668243
TCGA-HF-7131-01	-0.356554495	0.728124426	-1.084678921
TCGA-EJ-A65B-01	-0.331449994	-0.547057743	0.215607749
TCGA-EJ-A65D-01	0.609528777	-0.590158991	1.199687767
TCGA-FC-A66V-01	-0.33533071	-0.768645156	0.433314446
TCGA-FC-A6HD-01	0.501584741	-0.655414001	1.156998742
TCGA-G9-6347-01	-0.456609031	-0.675586308	0.218977277
TCGA-G9-6379-01	-0.776968989	-0.735411181	-0.041557807
TCGA-H9-A6BY-01	-0.38120904	-0.673994244	0.292785204
TCGA-HC-A6AL-01	0.302634486	-0.703937297	1.006571783
TCGA-HC-A6AN-01	0.270832691	-0.62123465	0.892067341
TCGA-HC-A6AO-01	0.380885792	-0.728475082	1.109360873
TCGA-HC-A6AP-01	0.377616993	-0.841528382	1.219145375
TCGA-HC-A6AQ-01	0.399977206	-0.809380932	1.209358138
TCGA-HC-A6AS-01	0.299534724	-0.613801972	0.913336696
TCGA-HC-A6HX-01	-0.407269895	-0.668695771	0.261425876
TCGA-HC-A6HY-01	0.234861546	-0.619951464	0.854813009
TCGA-J4-A67K-01	0.39260754	-0.407384728	0.799992268
TCGA-J4-A67L-01	0.250862541	-0.664123422	0.914985963
TCGA-J4-A67M-01	-0.425108684	-0.733192448	0.308083764
TCGA-J4-A67N-01	0.248351759	-0.563701249	0.812053008
TCGA-J4-A67O-01	-0.300606358	-0.624081665	0.323475308
TCGA-J4-A67Q-01	-0.409042093	-0.682873063	0.27383097
TCGA-J4-A67R-01	-0.420363197	-0.689143239	0.268780042
TCGA-J4-A67S-01	-0.412184466	-0.551392036	0.13920757
TCGA-J4-A6M7-01	-0.412015513	0.356670341	-0.768685854
TCGA-KK-A6E3-01	-0.217438966	-0.864732167	0.647293201
TCGA-KK-A6E4-01	-0.286151773	-0.676924672	0.390772898
TCGA-KK-A6E7-01	-0.408413505	-0.253138203	-0.155275301
TCGA-KK-A6E8-01	0.594094734	-0.553670933	1.147765667
TCGA-QU-A6IL-01	-0.536416572	-0.823874503	0.28745793
TCGA-QU-A6IM-01	-0.579183171	-0.706998959	0.127815788
TCGA-QU-A6IN-01	-0.377227905	-0.305982487	-0.071245417
TCGA-QU-A6IO-01	-0.655875717	-0.678525504	0.022649787
TCGA-QU-A6IP-01	0.235254486	-0.798931771	1.034186258
TCGA-A6-2671-01	-0.255727809	0.520176352	-0.77590416
TCGA-A6-2672-01	0.475726951	0.620721328	-0.144994377
TCGA-A6-2674-01	0.326243946	0.540707901	-0.214463955
TCGA-A6-2676-01	0.675910364	-0.440634376	1.11654474
TCGA-A6-2677-01	0.656500864	-0.409815036	1.0663159
TCGA-A6-2678-01	0.702095617	0.568935565	0.133160053
TCGA-A6-2679-01	-0.432226529	-0.58283806	0.150611532
TCGA-A6-2680-01	0.468107907	-0.382340334	0.850448242
TCGA-A6-2681-01	0.283011534	0.306104954	-0.02309342
TCGA-A6-2683-01	-0.22700637	-0.400832772	0.173826402
TCGA-A6-3807-01	0.754889892	0.885356717	-0.130466825
TCGA-A6-3808-01	0.636016842	0.266061396	0.369955446
TCGA-A6-3809-01	0.677486789	0.595370767	0.082116022
TCGA-A6-3810-01	0.60612902	0.414925486	0.191203533
TCGA-A6-4107-01	0.734311198	-0.480194988	1.214506187
TCGA-AA-3488-01	-0.255942319	-0.608284264	0.352341946
TCGA-AA-3494-01	0.722573204	-0.583973645	1.306546849
TCGA-AA-3510-01	0.673035594	-0.3471586	1.020194194
TCGA-AA-3514-01	-0.396621889	-0.513449375	0.116827486
TCGA-AA-3517-01	-0.367364083	-0.602885675	0.235521591
TCGA-AA-3518-01	0.53295861	-0.430798202	0.963756811
TCGA-AA-3519-01	0.528218626	-0.547425912	1.075644538
TCGA-AA-3520-01	0.675813773	0.441264561	0.234549212
TCGA-AA-3521-01	-0.248974092	0.404145483	-0.653119575
TCGA-AA-3522-01	0.733080174	0.322392995	0.410687179
TCGA-AA-3524-01	0.67542825	0.275978201	0.399450049
TCGA-AA-3525-01	0.495239188	-0.54001718	1.035256368
TCGA-AA-3527-01	-0.281015599	-0.677207636	0.396192037
TCGA-AA-3529-01	0.705833519	0.450102508	0.255731012
TCGA-AA-3530-01	0.682549155	0.34864142	0.333907735
TCGA-AA-3531-01	0.362763244	-0.575457005	0.938220248
TCGA-AA-3532-01	0.608954612	0.565192943	0.043761668
TCGA-AA-3534-01	0.589759294	-0.34426463	0.934023925
TCGA-AA-3538-01	0.625361833	0.476725024	0.148636809
TCGA-AA-3542-01	0.627532299	-0.507996612	1.13552891
TCGA-AA-3543-01	0.590027359	0.462984508	0.127042851
TCGA-AA-3544-01	0.481424843	-0.638428248	1.119853091
TCGA-AA-3548-01	0.584720582	-0.595493234	1.180213815
TCGA-AA-3549-01	0.671297239	0.373032882	0.298264357
TCGA-AA-3552-01	0.685967651	0.442042741	0.24392491
TCGA-AA-3553-01	0.7540772	0.440456174	0.313621026
TCGA-AA-3555-01	0.486559477	-0.345722858	0.832282335
TCGA-AA-3560-01	0.77451402	-0.365072561	1.139586581
TCGA-AA-3561-01	0.702745509	-0.351902828	1.054648337
TCGA-AA-3664-01	0.561738141	0.66118447	-0.099446329
TCGA-AA-3666-01	0.691852931	0.52442282	0.167430111
TCGA-AA-3667-01	-0.353524836	0.400649072	-0.754173908
TCGA-AA-3673-01	0.600654681	0.402853469	0.197801212
TCGA-AA-3678-01	0.482304573	0.30585203	0.176452543
TCGA-AA-3679-01	0.673676584	-0.343132886	1.01680947
TCGA-AA-3680-01	0.344908335	0.415750812	-0.070842477
TCGA-AA-3681-01	0.604471459	0.643683334	-0.039211875
TCGA-AA-3684-01	-0.417663494	-0.354050579	-0.063612915
TCGA-AA-3688-01	0.634103799	-0.360237032	0.994340831
TCGA-AA-3692-01	0.725500151	-0.591779362	1.317279513
TCGA-AA-3693-01	0.693731219	-0.257417152	0.951148371
TCGA-AA-3695-01	-0.57177095	-0.496985813	-0.074785137
TCGA-AA-3696-01	0.430922063	0.530875071	-0.099953009
TCGA-AA-3710-01	0.376316854	0.353390093	0.022926761
TCGA-AA-3715-01	-0.701896471	0.669087311	-1.370983782
TCGA-AA-3811-01	0.403208415	0.595846848	-0.192638434
TCGA-AA-3812-01	-0.25516486	0.447635191	-0.702800051
TCGA-AA-3814-01	0.647945806	0.436763715	0.211182091
TCGA-AA-3815-01	0.601404633	0.609382688	-0.007978055
TCGA-AA-3818-01	0.488974966	-0.277122536	0.766097503
TCGA-AA-3819-01	0.589414159	-0.274753536	0.864167695
TCGA-AA-3821-01	0.468020543	0.531688307	-0.063667764
TCGA-AA-3831-01	0.688130218	-0.409784637	1.097914855
TCGA-AA-3833-01	0.297128156	0.509278655	-0.212150499
TCGA-AA-3837-01	0.480045095	0.462808386	0.017236709
TCGA-AA-3841-01	-0.309197905	-0.320127365	0.01092946
TCGA-AA-3842-01	0.590660792	0.505664671	0.084996121
TCGA-AA-3844-01	0.65529491	0.41646886	0.238826051
TCGA-AA-3845-01	0.412312696	0.873693115	-0.461380419
TCGA-AA-3846-01	0.711398712	0.633150384	0.078248328
TCGA-AA-3848-01	0.327697571	0.419998775	-0.092301204
TCGA-AA-3850-01	0.693391315	-0.402711187	1.096102502
TCGA-AA-3851-01	0.678997979	-0.73384985	1.412847829
TCGA-AA-3852-01	0.579872868	-0.43599246	1.015865328
TCGA-AA-3854-01	0.601281705	-0.307452085	0.90873379
TCGA-AA-3855-01	0.590138277	-0.389198457	0.979336734
TCGA-AA-3856-01	0.442888905	0.413018186	0.029870719
TCGA-AA-3858-01	0.428400472	-0.567487386	0.995887858
TCGA-AA-3861-01	0.733816618	0.710717733	0.023098885
TCGA-AA-3862-01	0.781650028	-0.358170261	1.139820289
TCGA-AA-3864-01	0.620391585	0.421990429	0.198401156
TCGA-AA-3866-01	0.579625817	-0.524006017	1.103631834
TCGA-AA-3867-01	0.267974491	0.499632002	-0.231657511
TCGA-AA-3869-01	0.706586713	0.299369298	0.407217416
TCGA-AA-3870-01	-0.422135741	0.594825349	-1.01696109
TCGA-AA-3872-01	-0.565285864	0.272426673	-0.837712537
TCGA-AA-3875-01	0.710155543	-0.297516858	1.007672401
TCGA-AA-3877-01	0.742919183	-0.426127281	1.169046463
TCGA-AA-3930-01	0.460513845	0.6487597	-0.188245855
TCGA-AA-3939-01	0.704022828	0.342515095	0.361507733
TCGA-AA-3941-01	0.583892713	0.646924419	-0.063031706
TCGA-AA-3947-01	0.612147622	-0.304585325	0.916732947
TCGA-AA-3949-01	0.818644967	0.458085849	0.360559118
TCGA-AA-3950-01	0.612563078	0.294345539	0.318217539
TCGA-AA-3952-01	0.569018605	-0.6569884	1.226007005
TCGA-AA-3955-01	0.754945795	-0.251637945	1.006583741
TCGA-AA-3956-01	0.714483353	0.368765402	0.345717952
TCGA-AA-3966-01	-0.28584741	0.765116498	-1.050963909
TCGA-AA-3968-01	0.602769982	0.325346428	0.277423553
TCGA-AA-3970-01	0.382760579	0.359392228	0.02336835
TCGA-AA-3971-01	0.653478109	-0.404051444	1.057529553
TCGA-AA-3973-01	0.639031737	-0.432601403	1.07163314
TCGA-AA-3975-01	0.196510282	0.413997918	-0.217487636
TCGA-AA-3976-01	0.739266246	0.347678745	0.391587501
TCGA-AA-3977-01	0.590740045	0.583369053	0.007370992
TCGA-AA-3979-01	0.615172076	0.584839039	0.030333036
TCGA-AA-3980-01	0.719791194	-0.299742994	1.019534188
TCGA-AA-3982-01	0.589826205	-0.522704134	1.112530338
TCGA-AA-3984-01	0.748472076	0.681304769	0.067167307
TCGA-AA-3986-01	0.626932762	0.383626232	0.243306529
TCGA-AA-3989-01	0.575634152	-0.517179754	1.092813906
TCGA-AA-3994-01	0.365338291	0.438371504	-0.073033213
TCGA-AA-A004-01	-0.550121673	0.440668463	-0.990790136
TCGA-AA-A00A-01	0.627020655	-0.421104966	1.048125621
TCGA-AA-A00D-01	0.508720237	0.614345113	-0.105624876
TCGA-AA-A00E-01	0.403004543	0.441867861	-0.038863318
TCGA-AA-A00F-01	0.365927848	0.352764681	0.013163168
TCGA-AA-A00J-01	0.69466376	-0.378845641	1.073509401
TCGA-AA-A00K-01	0.680931029	-0.401077705	1.082008734
TCGA-AA-A00L-01	0.526598143	0.305151787	0.221446356
TCGA-AA-A00N-01	0.622717368	0.61392336	0.008794007
TCGA-AA-A00O-01	0.622752315	0.649507105	-0.02675479
TCGA-AA-A00Q-01	0.605482148	0.349764252	0.255717896
TCGA-AA-A00R-01	0.498434048	-0.331259204	0.829693252
TCGA-AA-A00U-01	0.574826377	0.47294318	0.101883197
TCGA-AA-A00W-01	0.545534809	0.620278698	-0.074743889
TCGA-AA-A00Z-01	0.521275463	0.487830775	0.033444689
TCGA-AA-A010-01	0.742962515	0.593409707	0.149552808
TCGA-AA-A017-01	0.553409344	0.392439354	0.160969989
TCGA-AA-A01C-01	0.228857694	-0.324107526	0.552965219
TCGA-AA-A01D-01	0.364793737	0.66199253	-0.297198792
TCGA-AA-A01F-01	0.622112288	0.611027983	0.011084306
TCGA-AA-A01G-01	0.473719195	0.715265446	-0.241546251
TCGA-AA-A01I-01	0.782629999	0.44824565	0.33438435
TCGA-AA-A01K-01	0.57102546	0.538734227	0.032291232
TCGA-AA-A01Q-01	0.702601502	0.52354418	0.179057322
TCGA-AA-A01R-01	-0.402798473	-0.536317431	0.133518958
TCGA-AA-A01S-01	0.486548096	0.529055171	-0.042507075
TCGA-AA-A01T-01	0.261772406	-0.753658141	1.015430547
TCGA-AA-A01V-01	0.337652184	0.414067219	-0.076415035
TCGA-AA-A022-01	0.463727437	-0.465561479	0.929288916
TCGA-AA-A024-01	0.666297363	-0.243463352	0.909760715
TCGA-AA-A029-01	0.475734765	0.41479395	0.060940815
TCGA-AA-A02E-01	0.411876214	-0.69172429	1.103600504
TCGA-AA-A02F-01	0.456295259	0.445472721	0.010822538
TCGA-AA-A02H-01	0.497070649	0.445999588	0.051071061
TCGA-AA-A02J-01	0.557468942	-0.564395402	1.121864344
TCGA-AA-A02O-01	-0.365532012	-0.642459127	0.276927115
TCGA-AA-A02R-01	0.626420128	-0.372122809	0.998542937
TCGA-AA-A02W-01	0.627549458	0.515137207	0.112412251
TCGA-AA-A03F-01	0.21906921	-0.383748699	0.602817909
TCGA-AA-A03J-01	-0.254673925	0.473210459	-0.727884384
TCGA-AY-4070-01	0.43141436	0.590731059	-0.159316699
TCGA-AY-4071-01	0.487541754	-0.377686608	0.865228362
TCGA-AZ-4308-01	-0.259585556	-0.472719574	0.213134017
TCGA-AZ-4681-01	0.796715926	-0.569730064	1.366445991
TCGA-CM-4746-01	0.667679309	-0.588757578	1.256436886
TCGA-CM-4748-01	0.453702174	-0.46567877	0.919380945
TCGA-CM-4750-01	0.638680996	-0.667140482	1.305821478
TCGA-CM-4752-01	0.720312551	-0.266364583	0.986677134
TCGA-CM-5341-01	0.714109004	-0.541628032	1.255737036
TCGA-A5-A0G1-01	-0.313705162	-0.513501929	0.199796767
TCGA-A5-A0G2-01	0.372266797	0.300287796	0.071979001
TCGA-A5-A0G3-01	-0.672639894	0.431680814	-1.104320708
TCGA-A5-A0G5-01	-0.583091334	0.474964298	-1.058055632
TCGA-A5-A0G9-01	-0.673745198	-0.644811856	-0.028933342
TCGA-A5-A0GA-01	-0.364714318	0.410659755	-0.775374072
TCGA-A5-A0GB-01	0.492219227	-0.746494397	1.238713625
TCGA-A5-A0GD-01	0.591093473	-0.391489671	0.982583143
TCGA-A5-A0GE-01	0.244777056	-0.718447865	0.963224921
TCGA-A5-A0GG-01	0.206222821	-0.462783531	0.669006352
TCGA-A5-A0GH-01	-0.533928534	-0.579365476	0.045436942
TCGA-A5-A0GI-01	-0.581325884	-0.826083015	0.244757131
TCGA-A5-A0GJ-01	-0.692411956	-0.759739917	0.067327961
TCGA-A5-A0GM-01	-0.345542169	-0.900522931	0.554980762
TCGA-A5-A0GN-01	-0.491756348	-0.818458324	0.326701976
TCGA-A5-A0GP-01	0.620961401	-0.675532524	1.296493925
TCGA-A5-A0GQ-01	-0.301100706	-0.507370326	0.20626962
TCGA-A5-A0GR-01	-0.359003015	-0.583503623	0.224500608
TCGA-A5-A0GU-01	-0.543408882	-0.557689258	0.014280376
TCGA-A5-A0GV-01	-0.376628189	-0.760055817	0.383427628
TCGA-A5-A0GW-01	0.281190666	-0.732900618	1.014091284
TCGA-A5-A0GX-01	-0.674546049	-0.688846906	0.014300857
TCGA-A5-A0R6-01	-0.736538048	0.586916737	-1.323454785
TCGA-A5-A0R7-01	-0.506888841	-0.430520611	-0.07636823
TCGA-A5-A0R8-01	-0.289336273	-0.569543673	0.2802074
TCGA-A5-A0R9-01	-0.43075684	-0.812549764	0.381792924
TCGA-A5-A0RA-01	0.343191789	-0.401983803	0.745175592
TCGA-A5-A0VO-01	0.440713582	-0.830309294	1.271022876
TCGA-A5-A0VP-01	0.328581209	-0.446257204	0.774838413
TCGA-A5-A0VQ-01	-0.51859887	-0.708404385	0.189805516
TCGA-A5-A1OF-01	0.611677784	0.588101695	0.023576089
TCGA-A5-A1OG-01	0.32609242	-0.417161158	0.743253578
TCGA-A5-A1OJ-01	-0.6838727	-0.684281428	0.000408728
TCGA-A5-A1OK-01	-0.516344948	0.326777916	-0.843122865
TCGA-AJ-A23M-01	0.170147608	0.541441321	-0.371293713
TCGA-AJ-A23O-01	-0.520746809	-0.739636275	0.218889466
TCGA-AJ-A2QK-01	-0.431747558	-0.785561203	0.353813645
TCGA-AJ-A2QL-01	0.455121712	-0.323586099	0.778707811
TCGA-AJ-A2QL-11	0.316008359	-0.553868104	0.869876464
TCGA-AJ-A2QN-01	-0.405685345	-0.566398951	0.160713607
TCGA-AP-A051-01	0.50568104	-0.407032973	0.912714013
TCGA-AP-A052-01	-0.359267135	-0.575394288	0.216127153
TCGA-AP-A054-01	-0.442258678	0.421760043	-0.864018721
TCGA-AP-A056-01	0.373931754	-0.294654338	0.668586092
TCGA-AP-A059-01	0.616211416	-0.621614979	1.237826395
TCGA-AP-A05A-01	-0.46190435	-0.48954867	0.02764432
TCGA-AP-A05D-01	-0.716693115	0.442942646	-1.159635761
TCGA-AP-A05H-01	-0.550925838	0.431208142	-0.98213398
TCGA-AP-A05J-01	-0.335324657	-0.567683332	0.232358675
TCGA-AP-A05N-01	-0.186450449	-0.716630409	0.53017996
TCGA-AP-A05O-01	0.545353915	-0.417519932	0.962873848
TCGA-AP-A05P-01	-0.388688668	-0.674302703	0.285614036
TCGA-AP-A0L8-01	-0.569753503	-0.416065756	-0.153687747
TCGA-AP-A0L9-01	0.2939303	0.475881119	-0.18195082
TCGA-AP-A0LD-01	-0.470298174	-0.818318565	0.348020392
TCGA-AP-A0LE-01	-0.560635922	-0.941457515	0.380821594
TCGA-AP-A0LF-01	-0.443257636	0.562034821	-1.005292457
TCGA-AP-A0LG-01	-0.370550692	-0.747474129	0.376923437
TCGA-AP-A0LH-01	0.726979559	0.509547971	0.217431589
TCGA-AP-A0LI-01	-0.305331718	0.471894783	-0.777226501
TCGA-AP-A0LJ-01	-0.705392781	-0.491048438	-0.214344343
TCGA-AP-A0LL-01	-0.436057891	-0.787932302	0.351874411
TCGA-AP-A0LM-01	-0.527382748	-0.643255159	0.115872411
TCGA-AP-A0LN-01	-0.420024777	-0.601015611	0.180990835
TCGA-AP-A0LO-01	0.695322796	-0.634538939	1.329861734
TCGA-AP-A0LP-01	0.367526292	-0.54718971	0.914716002
TCGA-AP-A0LS-01	-0.312856005	-0.623771392	0.310915387
TCGA-AP-A0LT-01	0.37988168	-0.618823097	0.998704777
TCGA-AP-A0LV-01	-0.330824689	-0.662121862	0.331297173
TCGA-AP-A1DH-01	-0.371060722	-0.844834976	0.473774254
TCGA-AP-A1DK-01	-0.319916864	-0.717837242	0.397920378
TCGA-AP-A1DM-01	-0.392714474	-0.863350168	0.470635694
TCGA-AP-A1DO-01	0.644988476	-0.473194791	1.118183268
TCGA-AP-A1DP-01	-0.16800392	-0.41278021	0.24477629
TCGA-AP-A1DQ-01	0.360059069	0.53546892	-0.175409851
TCGA-AP-A1DR-01	0.284005106	-0.750673877	1.034678983
TCGA-AP-A1DV-01	0.304526245	-0.711521387	1.016047632
TCGA-AP-A1E0-01	-0.307682158	-0.559916723	0.252234565
TCGA-AP-A1E1-01	-0.363714683	-0.546914155	0.183199473
TCGA-AP-A1E3-01	0.336788962	-0.454159603	0.790948565
TCGA-AP-A1E4-01	-0.306623777	-0.776314984	0.469691207
TCGA-AW-A1PO-01	-0.679032946	0.68641503	-1.365447977
TCGA-AX-A05S-01	-0.670736806	-0.565464184	-0.105272622
TCGA-AX-A05T-01	0.369646613	-0.46137979	0.831026403
TCGA-AX-A05U-01	-0.545216887	-0.7659506	0.220733714
TCGA-AX-A05Y-01	-0.65837175	-0.483541772	-0.174829979
TCGA-AX-A05Z-01	-0.786040887	-0.751216389	-0.034824498
TCGA-AX-A060-01	0.28798922	-0.646360756	0.934349976
TCGA-AX-A062-01	0.308993347	-0.572285837	0.881279184
TCGA-AX-A063-01	-0.524325484	-0.796521952	0.272196468
TCGA-AX-A064-01	0.302341255	-0.841647612	1.143988866
TCGA-AX-A06B-01	0.374430845	0.932010749	-0.557579904
TCGA-AX-A06F-01	0.554662065	-0.531565734	1.086227799
TCGA-AX-A06H-01	0.346398105	-0.77399449	1.120392595
TCGA-AX-A06J-01	-0.588250749	0.469007201	-1.05725795
TCGA-AX-A06L-01	-0.640598094	-0.602486973	-0.038111121
TCGA-AX-A0IS-01	-0.401799549	-0.770029666	0.368230117
TCGA-AX-A0IU-01	-0.25346888	-0.402715295	0.149246415
TCGA-AX-A0IW-01	-0.497995153	-0.550618074	0.052622921
TCGA-AX-A0IZ-01	-0.323285277	-0.75328229	0.429997013
TCGA-AX-A0J0-01	0.212653886	-0.679995101	0.892648988
TCGA-AX-A0J1-01	0.448336658	-0.567081012	1.01541767
TCGA-AX-A1C4-01	0.310888843	-0.620170228	0.931059072
TCGA-AX-A1C5-01	0.304262879	-0.75885504	1.063117919
TCGA-AX-A1C8-01	0.692541238	0.461194146	0.231347092
TCGA-AX-A1C9-01	0.330806946	0.406873382	-0.076066436
TCGA-AX-A1CA-01	-0.612789917	0.465228602	-1.078018519
TCGA-AX-A1CC-01	-0.773805011	0.782173174	-1.555978185
TCGA-AX-A1CE-01	0.670063158	-0.722894245	1.392957403
TCGA-AX-A1CF-01	-0.377763409	0.54223599	-0.919999399
TCGA-AX-A1CF-11	-0.441457598	-0.467424997	0.025967398
TCGA-AX-A1CI-01	-0.422063012	-0.697709457	0.275646445
TCGA-AX-A1CI-11	-0.305138529	0.464629272	-0.769767801
TCGA-AX-A1CJ-01	-0.498526999	-0.895439155	0.396912156
TCGA-AX-A1CK-01	-0.240398677	-0.755682457	0.51528378
TCGA-AX-A1CK-11	-0.233744503	0.360284031	-0.594028535
TCGA-AX-A1CN-01	0.38029828	0.433656377	-0.053358097
TCGA-AX-A2H2-01	0.425943604	-0.612275396	1.038218999
TCGA-AX-A2H5-01	-0.148501378	0.438001347	-0.586502725
TCGA-AX-A2H7-01	0.338315474	-0.785255036	1.12357051
TCGA-AX-A2HA-01	-0.280210694	-0.337369084	0.05715839
TCGA-AX-A2HA-11	-0.429404617	-0.505837139	0.076432522
TCGA-AX-A2HC-01	0.255821729	0.611728856	-0.355907127
TCGA-AX-A2HD-01	-0.484070136	-0.544079351	0.060009214
TCGA-AX-A2HG-01	0.309376736	-0.576091378	0.885468114
TCGA-AX-A2HJ-01	-0.296747719	-0.719919172	0.423171454
TCGA-AX-A2HK-01	0.372592464	0.423615469	-0.051023005
TCGA-AX-A2IO-01	-0.36287971	-0.479103415	0.116223706
TCGA-B5-A0JS-01	-0.596219521	-0.468460153	-0.127759368
TCGA-B5-A0JT-01	0.383427466	-0.404690466	0.788117932
TCGA-B5-A0JU-01	-0.181519143	-0.522561029	0.341041886
TCGA-B5-A0JV-01	-0.426524891	-0.690758559	0.264233669
TCGA-B5-A0JX-01	-0.620097624	-0.532104889	-0.087992736
TCGA-B5-A0JY-01	-0.526596701	-0.723742349	0.197145649
TCGA-B5-A0JZ-01	-0.577628981	-0.799216215	0.221587233
TCGA-B5-A0K0-01	-0.593308744	0.401322638	-0.994631382
TCGA-B5-A0K1-01	-0.540736976	-0.514205591	-0.026531385
TCGA-B5-A0K2-01	0.221405343	-0.369865088	0.59127043
TCGA-B5-A0K3-01	-0.648452942	-0.324865057	-0.323587886
TCGA-B5-A0K4-01	0.369711711	-0.662871951	1.032583661
TCGA-B5-A0K6-01	-0.611892629	-0.70265097	0.090758341
TCGA-B5-A0K7-01	-0.357785344	-0.834978396	0.477193052
TCGA-B5-A0K8-01	-0.455011197	-0.357496103	-0.097515094
TCGA-B5-A11E-01	-0.647710361	-0.421345907	-0.226364455
TCGA-B5-A11F-01	-0.311851467	-0.708407323	0.396555856
TCGA-B5-A11G-01	-0.431635432	-0.691484564	0.259849133
TCGA-B5-A11H-01	0.332790425	-0.773926888	1.106717313
TCGA-B5-A11I-01	-0.39375204	0.464556345	-0.858308385
